date,spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,dte_today,call_price,option_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,target_hedge_ratio_bucket,target_class,T
2013-03-14,61.8822,61.7064,0.0034018458824367,0.0025256657210945,0.1199407426662274,0.1205576636120231,62.0,30,0.8661776044462286,0.7665176575162711,0.5133993297669994,0.1873778868502275,-6.088354090513418,7.0736725355334285,51.33993297669994,18.73778868502275,-608.8354090513418,707.3672535533428,-9.96599469299575,1.0,4.0,0.0821917808219178
2013-03-15,61.7064,61.5734,-0.0028408815459048,-0.0015113317518826,0.1205576636120231,0.1202813153733889,62.0,30,0.7831700441079015,0.7025833022579846,0.4805737027295804,0.1868338403018783,-6.03596133616539,7.049189309117595,48.05737027295804,18.68338403018783,-603.596133616539,704.9189309117595,-8.058674184991688,1.0,4.0,0.0821917808219178
2013-03-18,61.5734,61.4556,-0.002155368000726,-0.0065329316873808,0.1202813153733889,0.1179254618376801,62.0,30,0.718971050339249,0.6344219558730941,0.4556191938153552,0.1867265480699702,-5.941097608080036,6.998724506870636,45.56191938153552,18.67265480699702,-594.1097608080037,699.8724506870636,-8.454909446615488,1.0,4.0,0.0821917808219178
2013-03-19,61.4556,61.89,-0.0019131638012518,-0.004827241120775,0.1179254618376801,0.1048612186473631,61.0,30,1.1628261211195507,1.3560089071101515,0.6216949260646352,0.1830069907717555,-5.917225899874535,6.699256127036207,62.16949260646352,18.30069907717555,-591.7225899874535,669.9256127036208,19.31827859906008,0.75,3.0,0.0821917808219178
2013-03-20,61.89,61.1852,0.0070685177591627,0.0035283206101919,0.1048612186473631,0.1059777716824835,62.0,30,0.7635217996272701,0.4473017300865543,0.5151493149232602,0.2142630141514591,-5.44576833607483,7.073452904104665,51.51493149232602,21.42630141514591,-544.5768336074831,707.3452904104665,-31.62200695407158,0.75,3.0,0.0821917808219178
2013-03-21,61.1852,61.7791,-0.0113879463564388,-0.0112633358219326,0.1059777716824835,0.1056312785356215,61.0,30,0.9193497609432484,1.281872291341827,0.5777430156062402,0.2105146427720127,-5.458524546865622,6.864647662152008,57.77430156062402,21.05146427720127,-545.8524546865622,686.4647662152007,36.25225303985786,1.0,4.0,0.0821917808219178
2013-03-22,61.7791,61.5537,0.0097065957126887,0.0011781598019005,0.1056312785356215,0.0948184496595173,62.0,30,0.7131506129049257,0.5192974018590313,0.4915041474479258,0.2131882488017696,-5.428977777463241,7.064270868550809,49.150414744792585,21.31882488017696,-542.8977777463241,706.4270868550809,-19.385321104589437,1.0,4.0,0.0821917808219178
2013-03-25,61.5537,61.89,-0.0036484830630423,-0.0003199433521617,0.0948184496595173,0.0955221889348369,62.0,30,0.5325218943569432,0.6835441249526113,0.4358637012972781,0.2353356075555067,-4.797116193590486,6.948918380910754,43.58637012972781,23.53356075555067,-479.7116193590486,694.8918380910754,15.10222305956681,1.0,4.0,0.0821917808219178
2013-03-26,61.89,61.9704,0.0054635220953411,0.0070685177591627,0.0955221889348369,0.0900427611587181,62.0,30,0.6974636689266731,0.6876288982025258,0.5155101757495373,0.2352029338036018,-5.046417031714997,7.073206807158222,51.551017574953725,23.52029338036018,-504.64170317149967,707.3206807158222,-0.983477072414729,0.0,0.0,0.0821917808219178
2013-03-27,61.9704,62.1223,0.0012990790111486,0.0012990790111486,0.0900427611587181,0.0892109235961855,62.0,30,0.7009834494040419,0.7660817447405179,0.5358273330793474,0.2483743433745028,-4.841855468511547,7.0591518671500175,53.58273330793474,24.83743433745028,-484.1855468511546,705.9151867150017,6.509829533647604,0.75,3.0,0.0821917808219178
2013-03-28,62.1223,61.6989,0.0024511702361127,0.015315795323052,0.0892109235961855,0.0932576145782637,62.0,30,0.7794189830401166,0.573960230823598,0.5738745796957258,0.2467731435831401,-4.835779000262452,6.982957076755398,57.38745796957257,24.67731435831401,-483.5779000262452,698.2957076755398,-20.545875221651855,0.75,3.0,0.0821917808219178
2013-04-01,61.6989,62.1861,-0.0068155879611669,-0.0012981736541969,0.0932576145782637,0.0957694680574006,62.0,30,0.5873153098787363,0.8479623238333289,0.4695135567390393,0.2411368532071153,-4.843126800415174,7.0360857634642615,46.951355673903926,24.11368532071153,-484.3126800415174,703.6085763464262,26.064701395459267,1.0,4.0,0.0821917808219178
2013-04-02,62.1861,61.6184,0.0078964130640903,0.0102739559116673,0.0957694680574006,0.0878845437071739,62.0,30,0.8620707746604452,0.5002257060096476,0.5842173625122767,0.2284293813095172,-5.115048677178388,6.95334968603113,58.42173625122767,22.84293813095172,-511.5048677178388,695.334968603113,-36.18450686507977,1.0,4.0,0.0821917808219178
2013-04-03,61.6184,61.638,-0.0091290497394111,-0.0043884310874131,0.0878845437071739,0.0874313533399684,62.0,30,0.5127514142946055,0.5058640317275938,0.4464742852500148,0.2546480589955955,-4.543792769397448,6.983965686492039,44.64742852500148,25.46480589955955,-454.3792769397448,698.3965686492039,-0.6887382567011713,0.0,0.0,0.0821917808219178
2013-04-04,61.638,61.1207,0.0003180868052399,-0.005363851128926,0.0874313533399684,0.0918031737692153,62.0,30,0.5183801896341009,0.3348377864605716,0.4511668218427021,0.2562773207815991,-4.540164667307348,6.996854505393975,45.11668218427021,25.62773207815991,-454.0164667307348,699.6854505393975,-18.354240317352932,0.75,3.0,0.0821917808219178
2013-04-05,61.1207,61.447,-0.0083925500502936,-0.0161230347234407,0.0918031737692153,0.0939579534542423,61.0,30,0.7848780148670897,0.9849114614958339,0.5721900031555915,0.2439275329487195,-4.865559290993622,6.875804949121381,57.21900031555916,24.392753294871948,-486.55592909936223,687.5804949121381,20.00334466287441,1.0,4.0,0.0821917808219178
2013-04-08,61.447,61.8624,0.0053386168679352,-0.0040827308104358,0.0939579534542423,0.0966506047959849,61.0,30,0.9984335358180942,1.2882709565224246,0.6465612157122317,0.2245709573433492,-4.904685105341365,6.548124046476861,64.65612157122317,22.45709573433492,-490.4685105341365,654.8124046476861,28.98374207043304,1.0,4.0,0.0821917808219178
2013-04-09,61.8624,63.0574,0.0067602974921476,-0.0052053433162716,0.0966506047959849,0.1175309056445941,62.0,30,0.6913071526523638,1.564040880904713,0.5090383933901311,0.2326767834569814,-5.082940404662562,7.073584522146714,50.90383933901311,23.26767834569814,-508.2940404662562,707.3584522146714,87.27337282523493,1.0,4.0,0.0821917808219178
2013-04-10,63.0574,63.0399,0.0193170649699978,0.0233534139153239,0.1175309056445941,0.1173086167393242,63.0,30,0.9566931637075982,0.9286929435699562,0.5465912094886198,0.186480092352742,-6.126580697015712,7.162836997757763,54.65912094886198,18.6480092352742,-612.6580697015712,716.2836997757763,-2.800022013764192,0.0,0.0,0.0821917808219178
2013-04-11,63.0399,62.9937,-0.0002775249217379,0.0227440864401831,0.1173086167393242,0.1171613507543309,63.0,30,0.9455631374703232,0.9027744459189506,0.5433822944915649,0.1870563601787443,-6.114131258637408,7.167402842136556,54.33822944915649,18.70563601787443,-611.4131258637408,716.7402842136556,-4.278869155137254,0.0,0.0,0.0821917808219178
2013-04-12,62.9937,61.7527,-0.0007328691828509,0.0306442825425754,0.1171613507543309,0.1377988687180515,63.0,30,0.9196017097772184,0.5142494380145664,0.5347542833640345,0.1878288174379048,-6.098580286179494,7.177434207092665,53.47542833640345,18.78288174379048,-609.8580286179495,717.7434207092665,-40.53522717626521,0.5,2.0,0.0821917808219178
2013-04-15,61.7527,62.5731,-0.0197003827366863,0.0049750191221702,0.1377988687180515,0.1451884805414569,62.0,30,0.9273607840584716,1.4164182890814843,0.4924208207810007,0.1634992944909675,-6.80398408905877,7.0615790844845545,49.24208207810007,16.349929449096752,-680.398408905877,706.1579084484555,48.905750502301274,1.0,4.0,0.0821917808219178
2013-04-16,62.5731,61.3486,0.0132852490660326,0.0114884000620731,0.1451884805414569,0.1621711075316676,63.0,30,0.911012040146982,0.5364318623013986,0.4668073469093205,0.1526403507693924,-7.148064662816682,7.131900056740428,46.68073469093205,15.26403507693924,-714.8064662816682,713.1900056740428,-37.458017784558336,0.75,3.0,0.0821917808219178
2013-04-17,61.3486,60.5047,-0.0195691119666437,-0.0270991192151912,0.1621711075316676,0.1668478684926389,61.0,30,1.4000032955750896,0.971894417362094,0.5788091593683544,0.1371297293983479,-7.809962121029843,6.879277122224334,57.88091593683544,13.712972939834788,-780.9962121029843,687.9277122224333,-42.81088782129956,1.0,4.0,0.0821917808219178
2013-04-18,60.5047,61.3312,-0.0137558151286255,-0.0402157998347079,0.1668478684926389,0.1699814258312723,61.0,30,0.993423228622575,1.4212945468048162,0.4621672440571802,0.1372231432794118,-7.801345524989372,6.888975498826297,46.21672440571802,13.72231432794118,-780.1345524989372,688.8975498826297,42.78713181822411,1.0,4.0,0.0821917808219178
2013-04-19,61.3312,61.9614,0.0136600958272663,-0.0263915280416929,0.1699814258312723,0.1704159168997912,61.0,30,1.4437658960443258,1.8118193003973175,0.5738082335079737,0.1311880287670062,-8.141481349312624,6.894249380711993,57.38082335079737,13.11880287670062,-814.1481349312623,689.4249380711993,36.80534043529917,1.0,4.0,0.0821917808219178
2013-04-22,61.9614,62.5556,0.0102753574037357,0.0033796093126292,0.1704159168997912,0.1729091140711711,62.0,30,1.264360917730258,1.5933439309642239,0.5247784994554716,0.1315302733007582,-8.270157717420036,7.073049741049066,52.47784994554716,13.15302733007582,-827.0157717420036,707.3049741049066,32.898301323396595,1.0,4.0,0.0821917808219178
2013-04-23,62.5556,62.5272,0.0095898414173984,-0.0002796728945824,0.1729091140711711,0.1720953350658824,63.0,30,1.1005826330132606,1.0584673601394883,0.4727829573772923,0.1283510820679747,-8.362471414703437,7.138027194121844,47.27829573772923,12.835108206797468,-836.2471414703438,713.8027194121844,-4.211527287377237,0.0,0.0,0.0821917808219178
2013-04-24,62.5272,62.8604,-0.0004539961250471,0.0192115223493283,0.1720953350658824,0.1729148501706702,63.0,30,1.0814052243141354,1.227261695008231,0.4688994966531468,0.1289244922498917,-8.311298236264463,7.12969383240519,46.88994966531468,12.89244922498917,-831.1298236264463,712.9693832405189,14.585647069409546,1.0,4.0,0.0821917808219178
2013-04-25,62.8604,62.6634,0.0053288808710449,0.0389341654449983,0.1729148501706702,0.1733305206456928,63.0,30,1.2506890671592856,1.13203634435229,0.5118777949894017,0.1279657928707489,-8.48710517120776,7.186358113227922,51.187779498940166,12.796579287074891,-848.7105171207761,718.6358113227923,-11.865272280699557,1.0,4.0,0.0821917808219178
2013-04-26,62.6634,63.2448,-0.0031339285146132,0.0217214077011373,0.1733305206456928,0.1737468531894305,63.0,30,1.1553130342828233,1.439140282099217,0.486701544392347,0.128045846642983,-8.433187627297809,7.163031124661668,48.6701544392347,12.804584664298298,-843.3187627297808,716.3031124661668,28.382724781639368,1.0,4.0,0.0821917808219178
2013-04-29,63.2448,63.6966,0.0092781432223594,0.020712895447811,0.1737468531894305,0.1733877088420815,63.0,30,1.4628153530210994,1.7027779215929613,0.5605107556537992,0.1251755960253778,-8.577011273042562,7.150141770678216,56.05107556537992,12.517559602537782,-857.7011273042561,715.0141770678216,23.996256857186182,1.0,4.0,0.0821917808219178
2013-04-30,63.6966,63.3977,0.0071436703096539,0.0182397738971411,0.1733877088420815,0.1705548817716564,64.0,30,1.1929203537887076,1.008311847971548,0.4915684017808078,0.1259691796782085,-8.586064583072897,7.283556636685908,49.15684017808078,12.59691796782085,-858.6064583072897,728.3556636685909,-18.46085058171596,1.0,4.0,0.0821917808219178
2013-05-01,63.3977,64.2017,-0.0046925581585202,0.0139219411712023,0.1705548817716564,0.1750262544119182,63.0,30,1.5272987188308915,2.04050625233193,0.5806566174220192,0.1260547328673603,-8.427480604809642,7.102294984720842,58.065661742201925,12.60547328673603,-842.7480604809641,710.2294984720843,51.320753350103864,1.0,4.0,0.0821917808219178
2013-05-02,64.2017,64.9612,0.0126818480796622,0.0213377579525424,0.1750262544119182,0.173665693987482,64.0,30,1.4691412973537012,1.8920310047163156,0.5544597876226929,0.1226801341439287,-8.769240897051109,7.27442862810183,55.44597876226929,12.26801341439287,-876.9240897051109,727.442862810183,42.28897073626143,1.0,4.0,0.0821917808219178
2013-05-03,64.9612,65.2094,0.0118299048156045,0.0366689327422387,0.173665693987482,0.1734906797973022,65.0,30,1.3505131143907931,1.4588825032966426,0.5248882348916557,0.1231066659543988,-8.816480676925671,7.415357162340236,52.48882348916557,12.31066659543988,-881.6480676925671,741.5357162340235,10.836938890584946,0.75,3.0,0.0821917808219178
2013-05-06,65.2094,65.1729,0.0038207422276681,0.0310634233960738,0.1734906797973022,0.1733504209091222,65.0,30,1.4832768309317643,1.437678489657685,0.555318182391862,0.1218168609520737,-8.837470846214778,7.386391990433252,55.5318182391862,12.18168609520737,-883.7470846214778,738.6391990433251,-4.559834127407925,0.0,0.0,0.0821917808219178
2013-05-07,65.1729,65.4917,-0.0005597352528929,0.0231770612560169,0.1733504209091222,0.1621759362955689,65.0,30,1.462051939179645,1.5394506324884816,0.5508922474769131,0.1221661409889603,-8.829826821637342,7.393298462651546,55.08922474769131,12.216614098896027,-882.9826821637342,739.3298462651546,7.739869330883664,0.5,2.0,0.0821917808219178
2013-05-08,65.4917,65.4033,0.0048916037187234,0.0330295894015082,0.1621759362955689,0.1624153636289902,65.0,30,1.5623657082732691,1.4891018699102716,0.5942020647831123,0.1273459280786832,-8.303498091870319,7.280687563847961,59.42020647831123,12.73459280786832,-830.3498091870318,728.0687563847961,-7.326383836299755,1.0,4.0,0.0821917808219178
2013-05-09,65.4033,65.7985,-0.0013497893626214,0.0187160153080059,0.1624153636289902,0.1627434532587768,65.0,30,1.512089405668597,1.7319194898009869,0.5828059141183175,0.1281672027986917,-8.329195016400734,7.31866264243043,58.28059141183175,12.81672027986917,-832.9195016400733,731.866264243043,21.98300841323899,1.0,4.0,0.0821917808219178
2013-05-10,65.7985,65.881,0.0060425085584367,0.012889232341767,0.1627434532587768,0.1408110003221108,66.0,30,1.2056093418569382,1.0619848087938948,0.5042452128796397,0.1299426624495507,-8.409266840015,7.525158722929832,50.42452128796398,12.99426624495507,-840.9266840015,752.5158722929832,-14.362453306304346,0.0,0.0,0.0821917808219178
2013-05-13,65.881,66.221,0.0012538279748017,0.010299128653231,0.1408110003221108,0.1360250582052609,66.0,30,1.0825029880992645,1.2102771246850423,0.5145824183085634,0.1499024892046919,-7.434749169012902,7.529986262417298,51.458241830856345,14.99024892046919,-743.4749169012903,752.9986262417298,12.777413658577785,0.75,3.0,0.0821917808219178
2013-05-14,66.221,66.3563,0.0051608202668447,0.0160818376963431,0.1360250582052609,0.1073440000276338,66.0,30,1.2303345245176374,1.0807111296342171,0.566884965273107,0.1523069246413735,-7.268291575388021,7.467211100164969,56.688496527310704,15.230692464137348,-726.8291575388022,746.7211100164968,-14.962339488342025,0.0,0.0,0.0821917808219178
2013-05-15,66.3563,66.2847,0.0020431585146705,0.0132016728837396,0.1073440000276338,0.0871363330808529,66.0,30,1.0971301799097688,0.8920759004285728,0.6065963816672415,0.1883441106753063,-5.952584377922212,7.316822737089096,60.65963816672415,18.834411067530628,-595.2584377922211,731.6822737089095,-20.505427948119603,1.0,4.0,0.0821917808219178
2013-05-16,66.2847,66.9239,-0.001079023393408,0.0134763842191449,0.0871363330808529,0.0826392083112379,66.0,30,0.9059994718484248,1.3022800151786598,0.6116027497137155,0.2314359555259388,-5.049360965497281,7.282577101715477,61.16027497137155,23.14359555259388,-504.9360965497281,728.2577101715477,39.6280543330235,1.0,4.0,0.0821917808219178
2013-05-17,66.9239,66.8217,0.0096432510066426,0.0171037333677819,0.0826392083112379,0.0821005128683601,67.0,30,0.6775560270998042,0.6076387285338924,0.527088531043953,0.2510300864877764,-4.877027952408006,7.636648426286367,52.7088531043953,25.10300864877764,-487.7027952408006,763.6648426286367,-6.991729856591178,1.0,4.0,0.0821917808219178
2013-05-20,66.8217,66.8943,-0.0015271076551126,0.0142787753677084,0.0821005128683601,0.0796529965965538,67.0,30,0.620883677805999,0.626210540195558,0.5013223551421238,0.2536472128641921,-4.803391331204881,7.642569475686377,50.132235514212375,25.36472128641921,-480.3391331204881,764.2569475686378,0.532686238955904,0.0,0.0,0.0821917808219178
2013-05-21,66.8943,66.3112,0.001086473406094,0.0101674695338336,0.0796529965965538,0.0896832045801887,67.0,30,0.6392452539795457,0.43968087095180053,0.5200407464600624,0.2608291945690887,-4.727071458829855,7.641259284361908,52.00407464600624,26.082919456908872,-472.7071458829855,764.1259284361909,-19.956438302774515,0.75,3.0,0.0821917808219178
2013-05-22,66.3112,66.1572,-0.0087167367025292,-0.0006796641765741,0.0896832045801887,0.0911008682748402,66.0,30,0.9407785098083964,0.844868323108102,0.6147472381942726,0.2242432145120568,-5.160100146107708,7.268295793057022,61.47472381942725,22.42432145120568,-516.0100146107708,726.8295793057022,-9.591018670029438,1.0,4.0,0.0821917808219178
2013-05-23,66.1572,66.121,-0.0023223829458672,-0.0019235208124951,0.0911008682748402,0.089397804812407,66.0,30,0.8593049673386446,0.8116113006499432,0.5786943959723696,0.2263786392541414,-5.234306717297635,7.418918219188739,57.86943959723696,22.63786392541414,-523.4306717297635,741.8918219188739,-4.769366668870134,0.0,0.0,0.0821917808219178
2013-05-24,66.121,66.5524,-0.000547181561493,-0.0119972087699612,0.089397804812407,0.0872198420667823,66.0,30,0.8258301895071654,1.0647502192723266,0.571615543407867,0.231609183786857,-5.155401043498999,7.440289724875478,57.1615543407867,23.1609183786857,-515.5401043498999,744.0289724875478,23.892002976516125,1.0,4.0,0.0821917808219178
2013-05-28,66.5524,66.2407,0.0065244022322712,-0.0040301279374813,0.0872198420667823,0.0890717736432624,67.0,30,0.5335228157159086,0.40906538541766224,0.4376410028648001,0.236792315914698,-4.84706641910941,7.518630365936209,43.764100286480016,23.6792315914698,-484.706641910941,751.8630365936209,-12.44574302982464,1.0,4.0,0.0821917808219178
2013-05-29,66.2407,66.5897,-0.0046835275662485,-0.0097706381560161,0.0890717736432624,0.0861523195151306,66.0,30,0.8935099406357097,1.0828618215839967,0.599434695491539,0.2284829589608169,-5.141387935632227,7.339595596649476,59.9434695491539,22.84829589608169,-514.1387935632226,733.9595596649476,18.935188094828703,0.75,3.0,0.0821917808219178
2013-05-30,66.5897,65.9761,0.005268664129455,0.0041998938339222,0.0861523195151306,0.0867973627391953,67.0,30,0.5419556993032835,0.3055838660493606,0.4457049353402896,0.2403115720809812,-4.828632765065986,7.545432981541725,44.57049353402896,24.03115720809812,-482.86327650659865,754.5432981541725,-23.637183325392286,0.75,3.0,0.0821917808219178
2013-05-31,65.9761,66.0928,-0.009214638299917,-0.0027374193587395,0.0867973627391953,0.0775877012987894,66.0,30,0.7259147891102131,0.7091229519768376,0.538627598232048,0.2418580456379188,-5.009991841838818,7.510498069153852,53.8627598232048,24.18580456379188,-500.99918418388177,751.0498069153851,-1.679183713337551,0.0,0.0,0.0821917808219178
2013-06-03,66.0928,65.7524,0.0017688223462737,-0.0004264908274224,0.0775877012987894,0.0795798613289396,66.0,30,0.7218694818690281,0.5446685886510352,0.5734407120027085,0.2667507510264733,-4.622627240672139,7.430794111452226,57.34407120027085,26.675075102647327,-462.26272406721387,743.0794111452226,-17.720089321799293,1.0,4.0,0.0821917808219178
2013-06-04,65.7524,64.8965,-0.0051503340757238,-0.0120206033140805,0.0795798613289396,0.0928128148981548,66.0,30,0.557270278475368,0.3109200697860999,0.4819507620441123,0.265666197660011,-4.57090231705672,7.512614206086791,48.19507620441123,26.566619766001097,-457.090231705672,751.2614206086791,-24.635020868926816,0.5,2.0,0.0821917808219178
2013-06-05,64.8965,65.2094,-0.013017015348489,-0.0202926599507553,0.0928128148981548,0.0927621819369612,65.0,30,0.717233223282129,0.8758622566993566,0.5183776707491397,0.230783907388667,-5.174044772127383,7.414543320340376,51.83776707491396,23.0783907388667,-517.4044772127382,741.4543320340375,15.862903341722756,1.0,4.0,0.0821917808219178
2013-06-06,65.2094,66.1023,0.0048215235028084,-0.0207284309735588,0.0927621819369612,0.1048667716754687,65.0,30,0.8902833121432892,1.5579425975090828,0.5897717260615528,0.2241968413170278,-5.228731673839564,7.268574460547153,58.97717260615528,22.41968413170278,-522.8731673839565,726.8574460547153,66.76592853657937,1.0,4.0,0.0821917808219178
2013-06-07,66.1023,66.1298,0.0136928111591272,0.001912813882603,0.1048667716754687,0.1028422398615333,66.0,30,0.9306720747126392,0.9151171384625059,0.5590512069606683,0.1985403028158093,-5.850818484419365,7.477356899295689,55.90512069606683,19.854030281580933,-585.0818484419366,747.7356899295689,-1.5554936250133378,0.0,0.0,0.0821917808219178
2013-06-10,66.1298,65.4739,0.0004160218328257,0.0005598189212743,0.1028422398615333,0.1088944111307765,66.0,30,0.9310122869053076,0.6329223412860507,0.5655318548091037,0.2018434220981728,-5.761930619775785,7.461204376141989,56.55318548091037,20.18434220981728,-576.1930619775785,746.1204376141989,-29.808994561925683,0.75,3.0,0.0821917808219178
2013-06-11,65.4739,64.715,-0.0099183726549906,-0.0042355868378948,0.1088944111307765,0.113898063124379,65.0,30,1.1675518115252856,0.7661637221546833,0.6282721245522878,0.1849962316163319,-5.901013111378269,7.097955698139137,62.827212455228775,18.499623161633192,-590.1013111378269,709.7955698139137,-40.13880893706023,0.75,3.0,0.0821917808219178
2013-06-12,64.715,65.5327,-0.0115908781972663,-0.0027967609963557,0.113898063124379,0.1235986654809983,65.0,30,0.7828204219477044,1.29091105606134,0.4829573024016055,0.1886157900892282,-6.037934800487502,7.394906500632715,48.29573024016055,18.86157900892282,-603.7934800487502,739.4906500632715,50.80906341136355,1.0,4.0,0.0821917808219178
2013-06-13,65.5327,65.1024,0.0126354013752607,0.0049578741715152,0.1235986654809983,0.1254048774168781,66.0,30,0.7840671795753202,0.5998546666672908,0.4549278721364095,0.1707027205744056,-6.470420515880007,7.447298095298542,45.49278721364095,17.07027205744056,-647.0420515880007,744.7298095298543,-18.421251290802942,1.0,4.0,0.0821917808219178
2013-06-14,65.1024,65.7338,-0.0065661875674282,-0.0151265538415455,0.1254048774168781,0.1254665216996749,65.0,30,1.068942694467303,1.4327492076215975,0.551852871358534,0.1690033086000053,-6.678069762636994,7.3829856355556975,55.1852871358534,16.90033086000053,-667.8069762636994,738.2985635555698,36.380651315429446,1.0,4.0,0.0821917808219178
2013-06-17,65.7338,66.2759,0.0096985671803189,-0.0059882231611164,0.1254665216996749,0.1295160912906414,66.0,30,0.8930485219059321,1.1940274800074278,0.4896997715730115,0.1686686962756237,-6.675280366244217,7.515678861103277,48.969977157301145,16.86686962756237,-667.5280366244217,751.5678861103277,30.097895810149566,1.0,4.0,0.0821917808219178
2013-06-18,66.2759,65.5327,0.0082468988556874,0.0122491557704671,0.1295160912906414,0.1349176882741712,66.0,30,1.2132611467114387,0.8491138203247282,0.5782113553872622,0.158987088973433,-6.970453714889004,7.434046016288019,57.82113553872622,15.8987088973433,-697.0453714889004,743.404601628802,-36.414732638671055,0.75,3.0,0.0821917808219178
2013-06-19,65.5327,63.9789,-0.0112137292741402,0.0126354013752607,0.1349176882741712,0.1552646422870331,66.0,30,0.8684227196050571,0.4367676911792522,0.4599289021473085,0.1565924246211216,-6.9987681125731225,7.457343591294349,45.99289021473085,15.65924246211216,-699.8768112573123,745.7343591294349,-43.165502842580494,0.5,2.0,0.0821917808219178
2013-06-20,63.9789,63.6389,-0.0237103003538691,-0.0237103003538691,0.1552646422870331,0.1557750663872495,64.0,30,1.2044017929478557,1.015239386221932,0.5279997746438946,0.1397381922915958,-7.871809500299015,7.299441223837018,52.79997746438946,13.97381922915958,-787.1809500299015,729.9441223837018,-18.916240672592366,1.0,4.0,0.0821917808219178
2013-06-21,63.6389,63.0026,-0.0053142520424702,-0.0224799700164664,0.1557750663872495,0.1582848475087917,64.0,30,1.0366967599462562,0.7562626665892225,0.4803982904606748,0.1402008378042706,-7.775149235975999,7.269796811598475,48.03982904606748,14.02008378042706,-777.5149235975998,726.9796811598475,-28.043409335703373,1.0,4.0,0.0821917808219178
2013-06-24,63.0026,63.4663,-0.0099986014843121,-0.0415494007649033,0.1582848475087917,0.1589337467727601,63.0,30,1.2196577773317472,1.4634896541783675,0.5310604853695226,0.1391166471876399,-7.884585411288581,7.183957914071953,53.10604853695226,13.91166471876399,-788.4585411288581,718.3957914071952,24.383187684662033,1.0,4.0,0.0821917808219178
2013-06-25,63.4663,64.0368,0.0073600137137197,-0.042392483542283,0.1589337467727601,0.1635830249218895,63.0,30,1.485313076155066,1.8550536710981973,0.5943464124788738,0.1340787246856683,-7.908076381667881,7.054898063379986,59.43464124788738,13.407872468566833,-790.807638166788,705.4898063379986,36.97405949431314,1.0,4.0,0.0821917808219178
2013-06-26,64.0368,64.3074,0.0089890225206132,-0.0228267719779592,0.1635830249218895,0.1630398139393053,64.0,30,1.295888673995485,1.4188603845189647,0.5351742240323171,0.1323230746396654,-8.24932691322105,7.295607340597911,53.517422403231706,13.23230746396654,-824.932691322105,729.5607340597911,12.297171052347977,0.75,3.0,0.0821917808219178
2013-06-27,64.3074,64.3976,0.0042256952252455,0.0051345052822102,0.1630398139393053,0.1608840388866917,64.0,30,1.4415963698230598,1.4556418973701213,0.5708880310018826,0.1306206807231826,-8.23757212240018,7.2386221292594675,57.08880310018826,13.062068072318258,-823.7572122400181,723.8622129259468,1.4045527547061454,0.25,1.0,0.0821917808219178
2013-06-28,64.3976,64.7946,0.0014026379545744,0.0119219533964287,0.1608840388866917,0.1626924280676656,64.0,30,1.4780878608929413,1.7102400106481284,0.5834766771832358,0.1313603576827477,-8.13306266080105,7.203524495545395,58.34766771832358,13.13603576827477,-813.306266080105,720.3524495545395,23.215214975518705,1.0,4.0,0.0821917808219178
2013-07-01,64.7946,64.8192,0.0061648260183611,0.0284432705951818,0.1626924280676656,0.1619775348111772,65.0,30,1.1834615682865142,1.1678037064614273,0.5033229650777292,0.1320002187365535,-8.277145627098625,7.410508473170573,50.33229650777293,13.200021873655349,-827.7145627098624,741.0508473170573,-1.5657861825086883,0.0,0.0,0.0821917808219178
2013-07-02,64.8192,65.0829,0.0003796612680684,0.0213168248345971,0.1619775348111772,0.1559378363300722,65.0,30,1.1905840427650176,1.2618407954302029,0.5065164659946537,0.1325194047770438,-8.253336755072052,7.412590097917094,50.65164659946537,13.25194047770438,-825.3336755072052,741.2590097917093,7.1256752665185275,0.5,2.0,0.0821917808219178
2013-07-03,65.0829,65.577,0.0040682390402844,0.0163359193463756,0.1559378363300722,0.157333106518667,65.0,30,1.2840372407529372,1.5562375491817662,0.5422159527540411,0.136344234121989,-8.04186967978513,7.402023566393391,54.22159527540411,13.6344234121989,-804.1869679785129,740.2023566393391,27.220030842882892,1.0,4.0,0.0821917808219178
2013-07-05,65.577,65.6417,0.0075918559252892,0.0197426734714822,0.157333106518667,0.1492760613915351,66.0,30,1.056612378011259,1.0058130234570442,0.4739563934371632,0.1345852533038499,-8.06398228323059,7.4842635779125155,47.395639343716326,13.45852533038499,-806.398228323059,748.4263577912516,-5.0799354554214915,0.0,0.0,0.0821917808219178
2013-07-08,65.6417,66.0418,0.0009866264086493,0.0193190429456999,0.1492760613915351,0.1509924039844855,66.0,30,1.0271330429055858,1.2218395185349635,0.4807849685001998,0.1418475181251714,-7.725730959212901,7.498941047587248,48.07849685001998,14.18475181251714,-772.57309592129,749.8941047587248,19.47064756293777,1.0,4.0,0.0821917808219178
2013-07-09,66.0418,66.4201,0.0060952108187324,0.019248517623382,0.1509924039844855,0.1475686338977552,66.0,30,1.2437400680738335,1.4100026943687425,0.5371401544220196,0.1389422742289349,-7.934900170400236,7.520655519129699,53.71401544220196,13.89422742289349,-793.4900170400236,752.0655519129699,16.626262629490896,0.75,3.0,0.0821917808219178
