date,open,high,low,close,volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,hedge_0,hedge_25,hedge_50,hedge_75,hedge_100
2005-12-28,57.2191,57.5167,56.8955,57.3629,24112710.715329,0.0059325273653827,0.0079156739128907,0.122169460300296,57.3629,57.0,30,0.0821917808219178,0.122169460300296,0.03,call,1.0747287052431886,0.6060781465603078,0.1915032150787045,-5.7133018844995105,6.327458616142956,60.607814656030776,19.150321507870455,-571.330188449951,632.7458616142957,-0.0,-15.151953664007694,-30.303907328015388,-45.455860992023084,-60.607814656030776
2005-12-29,57.354,57.5415,57.0583,57.0583,24577456.986097,-0.0053100523160439,-0.0093718369182316,0.1227372956099041,57.0583,57.0,30,0.0821917808219178,0.1227372956099041,0.03,call,0.9028024777074144,0.5464592254800761,0.1973522806533112,-5.7478438761097514,6.481637610206774,54.64592254800761,19.73522806533113,-574.7843876109752,648.1637610206774,-0.0,-13.661480637001903,-27.322961274003806,-40.98444191100571,-54.64592254800761
2005-12-30,56.7279,56.9203,56.4728,56.6931,39851622.857906,-0.0064004710971059,-0.0184508680928273,0.1078007234424231,56.6931,57.0,30,0.0821917808219178,0.1078007234424231,0.03,call,0.6198840954130134,0.4683375236593008,0.2269725339919592,-5.016789122629505,6.46373855757261,46.83375236593008,22.69725339919592,-501.6789122629505,646.3738557572609,-0.0,-11.70843809148252,-23.41687618296504,-35.12531427444756,-46.83375236593008
2006-01-03,57.1108,57.9057,56.1225,57.8243,47701710.134137,0.0199530454323366,-0.0010969496163266,0.130716075172327,57.8243,58.0,30,0.0821917808219178,0.130716075172327,0.03,call,0.8483604858725116,0.5014269039734878,0.1840999663971912,-6.103380618724095,6.613507753818579,50.14269039734878,18.409996639719125,-610.3380618724094,661.3507753818579,-0.0,-12.535672599337195,-25.07134519867439,-37.60701779801158,-50.14269039734878
2006-01-04,57.8739,58.3313,57.6775,58.1378,35050452.399916,0.0054215961109775,0.0195213995363403,0.1298902411746944,58.1378,58.0,30,0.0821917808219178,0.1298902411746944,0.03,call,1.0091398754570804,0.5590497178553265,0.1822503101164329,-6.141254494078248,6.57643264573018,55.90497178553265,18.225031011643296,-614.1254494078248,657.643264573018,-0.0,-13.976242946383163,-27.952485892766326,-41.928728839149485,-55.90497178553265
2006-01-05,58.1468,58.4534,57.991,58.4534,27906361.180383,0.0054284819859025,0.0190105451432893,0.130879852900449,58.4534,58.0,30,0.0821917808219178,0.130879852900449,0.03,call,1.2008934479748916,0.6148577315458563,0.1743002887451606,-6.142929828940068,6.4064707825945,61.48577315458563,17.43002887451607,-614.2929828940069,640.64707825945,-0.0,-15.371443288646407,-30.742886577292815,-46.114329865939226,-61.48577315458563
2006-01-06,58.374,59.1827,58.3582,59.148,31627397.056217,0.0118829700239848,0.0366239442815505,0.1348378938784497,59.148,59.0,30,0.0821917808219178,0.1348378938784497,0.03,call,1.0640146091298917,0.558798525889869,0.1725807503909506,-6.448294999064138,6.691335905433227,55.8798525889869,17.258075039095065,-644.8294999064137,669.1335905433226,-0.0,-13.969963147246725,-27.93992629449345,-41.90988944174018,-55.8798525889869
2006-01-09,59.148,59.8029,59.1143,59.536,26230842.999983,0.0065598160546425,0.0501454321601746,0.1361296088077278,59.536,60.0,30,0.0821917808219178,0.1361296088077278,0.03,call,0.7797826613112875,0.4537356081529418,0.1705415283106938,-6.388002758155224,6.763483622208574,45.37356081529418,17.05415283106938,-638.8002758155224,676.3483622208574,-0.0,-11.343390203823544,-22.68678040764709,-34.03017061147063,-45.37356081529418
2006-01-10,59.2184,60.0758,59.2095,60.0758,31929381.554364,0.0090667831228163,0.0389369175242935,0.1383627615620679,60.0758,60.0,30,0.0821917808219178,0.1383627615620679,0.03,call,1.0648368082255892,0.5453107515493302,0.1663274087779473,-6.696930664414212,6.826695926204825,54.53107515493302,16.63274087779473,-669.6930664414211,682.6695926204825,-0.0,-13.632768788733255,-27.26553757746651,-40.89830636619976,-54.53107515493302
2006-01-11,60.0857,60.1006,59.5111,59.9725,34826255.49817,-0.0017194943721099,0.0315577816842054,0.1386844284596512,59.9725,60.0,30,0.0821917808219178,0.1386844284596512,0.03,call,1.0115964024357955,0.5280488660923671,0.1668940432027465,-6.692292247710525,6.842286163479144,52.80488660923671,16.68940432027465,-669.2292247710525,684.2286163479143,-0.0,-13.201221652309178,-26.402443304618355,-39.60366495692753,-52.80488660923671
2006-01-12,59.8624,60.1085,59.5181,59.7612,28908703.127166,-0.0035232815040225,0.0223733777675891,0.1396867099455834,59.7612,60.0,30,0.0821917808219178,0.1396867099455834,0.03,call,0.9106046376092608,0.4928247602456245,0.1666676152852479,-6.663479135358096,6.833973953498947,49.28247602456245,16.66676152852479,-666.3479135358097,683.3973953498946,-0.0,-12.320619006140612,-24.641238012281224,-36.96185701842184,-49.28247602456245
2006-01-13,59.7086,59.8803,59.4953,59.786,24279239.622345,0.0004149849735279,0.0107865016568606,0.1394623104974774,59.786,60.0,30,0.0821917808219178,0.1394623104974774,0.03,call,0.9213435614287242,0.496926990379875,0.1668885849709757,-6.66472454343178,6.837713094396665,49.692699037987495,16.688858497097574,-666.472454343178,683.7713094396664,-0.0,-12.423174759496874,-24.846349518993748,-37.26952427849062,-49.692699037987495
2006-01-17,59.4636,59.5181,59.0875,59.5023,31753677.689745,-0.0047452580871776,-0.0005660440741737,0.1348458150178077,59.5023,60.0,30,0.0821917808219178,0.1348458150178077,0.03,call,0.755927019182316,0.4473532422022285,0.1719178255202825,-6.309804822065616,6.746123363949325,44.73532422022286,17.19178255202825,-630.9804822065616,674.6123363949325,-0.0,-11.183831055055714,-22.36766211011143,-33.551493165167145,-44.73532422022286
2006-01-18,58.9644,59.4794,58.8831,59.404,35946519.434108,-0.0016520369800829,-0.0111825393919015,0.1340878321606184,59.404,59.0,30,0.0821917808219178,0.1340878321606184,0.03,call,1.2077508312144332,0.602908136279918,0.1688542240851712,-6.394857085075616,6.566910056798271,60.2908136279918,16.885422408517123,-639.4857085075616,656.6910056798271,-0.0,-15.07270340699795,-30.1454068139959,-45.21811022099385,-60.2908136279918
2006-01-19,59.5181,60.4736,59.4317,60.3318,31542428.926762,0.0156184768702443,0.0059910792446538,0.1323132310204077,60.3318,60.0,30,0.0821917808219178,0.1323132310204077,0.03,call,1.169152343667612,0.590701933203579,0.1697946342807864,-6.444016638266513,6.721221258478808,59.0701933203579,16.979463428078642,-644.4016638266513,672.1221258478809,-0.0,-14.767548330089475,-29.53509666017895,-44.302644990268426,-59.0701933203579
2006-01-20,60.3566,60.431,59.3345,59.6421,51240683.972294,-0.0114317822441896,-0.0019929318688379,0.1415148904488875,59.6421,60.0,30,0.0821917808219178,0.1415148904488875,0.03,call,0.865534283113945,0.4735278737526857,0.1645065823379788,-6.680838432788846,6.806434394178123,47.352787375268576,16.45065823379788,-668.0838432788846,680.6434394178124,-0.0,-11.838196843817144,-23.676393687634288,-35.51459053145143,-47.352787375268576
2006-01-23,59.6928,59.9537,59.4714,59.8277,35874495.412239,0.0031118957917311,0.0006974877061518,0.1368995283307293,59.8277,60.0,30,0.0821917808219178,0.1368995283307293,0.03,call,0.9246749588897708,0.5036607950067408,0.1698921555098911,-6.574631558568223,6.842397228664795,50.36607950067408,16.98921555098911,-657.4631558568223,684.2397228664795,-0.0,-12.59151987516852,-25.18303975033704,-37.77455962550556,-50.36607950067408
2006-01-24,59.8624,60.6969,59.8544,60.4984,43274318.419106,0.0112105262278174,0.0167405293576887,0.1408035531078912,60.4984,60.0,30,0.0821917808219178,0.1408035531078912,0.03,call,1.3261668314393873,0.6126355460378736,0.1568022841577996,-6.76113825253021,6.641744538070173,61.26355460378736,15.680228415779965,-676.113825253021,664.1744538070174,-0.0,-15.31588865094684,-30.63177730189368,-45.947665952840524,-61.26355460378736
2006-01-25,60.6632,60.8369,60.1343,60.6552,38351109.133011,0.002591804080769,0.0210625547101204,0.1408051271644556,60.6552,61.0,30,0.0821917808219178,0.1408051271644556,0.03,call,0.8841017457422424,0.4764140623390727,0.1626482815328908,-6.772268608572041,6.925201535438684,47.64140623390727,16.264828153289088,-677.2268608572041,692.5201535438684,-0.0,-11.910351558476817,-23.820703116953634,-35.73105467543045,-47.64140623390727
2006-01-26,60.8537,61.5582,60.6801,61.5264,45888271.298206,0.0143631543544493,0.0198005032172088,0.1311507975142609,61.5264,62.0,30,0.0821917808219178,0.1311507975142609,0.03,call,0.7736419935188401,0.4524160482129246,0.1712219442217269,-6.386207636366792,6.9868554692660805,45.24160482129246,17.12219442217269,-638.6207636366792,698.685546926608,-0.0,-11.310401205323116,-22.62080241064623,-33.931203615969345,-45.24160482129246
2006-01-27,61.6376,62.232,61.4015,61.833,34181330.756921,0.0049832267124356,0.0367341190199539,0.1309929786286547,61.833,62.0,30,0.0821917808219178,0.1309929786286547,0.03,call,0.9193018591924762,0.5050324343688875,0.1717880618322771,-6.544325472933619,7.071475218598415,50.503243436888745,17.178806183227717,-654.432547293362,707.1475218598415,-0.0,-12.625810859222186,-25.251621718444373,-37.87743257766656,-50.503243436888745
2006-01-30,61.7755,62.0137,61.5761,61.6554,33152861.747761,-0.0028722526806074,0.0305493943440915,0.129017437490844,61.6554,62.0,30,0.0821917808219178,0.129017437490844,0.03,call,0.818417693841937,0.4738768764728429,0.1745596777858499,-6.3746791852769285,7.0366017660043285,47.387687647284295,17.45596777858499,-637.4679185276929,703.6601766004328,-0.0,-11.846921911821074,-23.693843823642148,-35.540765735463225,-47.387687647284295
2006-01-31,61.585,61.9958,61.2893,61.4779,44867922.086213,-0.0028789043619861,0.0161905108234268,0.1258503971266088,61.4779,61.0,30,0.0821917808219178,0.1258503971266088,0.03,call,1.2298199535233325,0.6189308978657868,0.171802326999275,-6.246790720720027,6.71660905853986,61.893089786578685,17.1802326999275,-624.6790720720027,671.660905853986,-0.0,-15.473272446644671,-30.946544893289342,-46.41981733993401,-61.893089786578685
2006-02-01,61.6812,62.2062,61.5761,62.1129,41205141.749076,0.0103289149434186,0.0240325643967871,0.1138220362998343,62.1129,62.0,30,0.0821917808219178,0.1138220362998343,0.03,call,0.9465730393900104,0.5586832634799438,0.1946950752087037,-5.878300643897703,7.027054479995914,55.868326347994376,19.46950752087037,-587.8300643897703,702.7054479995913,-0.0,-13.967081586998594,-27.934163173997188,-41.90124476099578,-55.868326347994376
2006-02-02,62.0792,62.1049,60.8904,61.1782,61492780.994499,-0.0150484037937369,-0.00565935923441,0.1313405410365911,61.1782,61.0,30,0.0821917808219178,0.1313405410365911,0.03,call,1.0900484306052078,0.5642608006890975,0.1709294784551384,-6.520864926282491,6.906174515624178,56.42608006890975,17.092947845513844,-652.0864926282491,690.6174515624178,-0.0,-14.106520017227437,-28.213040034454874,-42.31956005168231,-56.42608006890975
2006-02-03,61.0174,61.595,60.7605,60.9936,50362622.187723,-0.0030174147000074,-0.0135752753384115,0.132332799809999,60.9936,61.0,30,0.0821917808219178,0.132332799809999,0.03,call,0.9957114536933104,0.5323573214393856,0.171835331057861,-6.541635981166138,6.95307461501614,53.23573214393856,17.183533105786108,-654.1635981166138,695.3074615016141,-0.0,-13.30893303598464,-26.61786607196928,-39.926799107953926,-53.23573214393856
2006-02-06,61.0958,61.5582,60.7693,61.5334,29121360.786319,0.0088501088638808,-0.0019787398995059,0.1297914658460371,61.5334,62.0,30,0.0821917808219178,0.1297914658460371,0.03,call,0.7673120673739788,0.4529759744505576,0.173024568279153,-6.331304564745339,6.988824371961171,45.29759744505576,17.302456827915304,-633.1304564745338,698.8824371961172,-0.0,-11.32439936126394,-22.64879872252788,-33.973198083791814,-45.29759744505576
2006-02-07,61.4094,61.6812,60.4578,60.5401,49265541.547559,-0.0161424527167358,-0.0152542621006898,0.1435275932171824,60.5401,61.0,30,0.0821917808219178,0.1435275932171824,0.03,call,0.8490909021795474,0.4588144496742698,0.1592922884434179,-6.82125147952988,6.887233576613616,45.88144496742698,15.929228844341797,-682.125147952988,688.7233576613615,-0.0,-11.470361241856745,-22.94072248371349,-34.411083725570236,-45.88144496742698
2006-02-08,60.7059,61.0412,60.2246,60.9251,42382249.30416,0.0063594212761459,-0.0191232417098542,0.1417894658127242,60.9251,61.0,30,0.0821917808219178,0.1417894658127242,0.03,call,1.0254583691400183,0.5202411237665474,0.1608778243036457,-6.922808298260449,6.959227632174124,52.02411237665474,16.087782430364577,-692.280829826045,695.9227632174124,-0.0,-13.006028094163685,-26.01205618832737,-39.01808428249106,-52.02411237665474
2006-02-09,60.9936,61.4689,60.5322,60.6106,39016160.530489,-0.0051620760573228,-0.0092778146463936,0.1431020058464936,60.6106,61.0,30,0.0821917808219178,0.1431020058464936,0.03,call,0.8788914739619855,0.4699154497359151,0.1599795053473535,-6.845684083440952,6.912507692367891,46.99154497359152,15.997950534735358,-684.5684083440952,691.2507692367891,-0.0,-11.74788624339788,-23.49577248679576,-35.243658730193644,-46.99154497359152
2006-02-10,60.4906,60.6969,59.794,60.4816,36886135.267508,-0.0021283405872899,-0.0083943233388421,0.142658039315061,60.4816,60.0,30,0.0821917808219178,0.142658039315061,0.03,call,1.3282396331793862,0.6088073511541966,0.1552421067152368,-6.843348119083607,6.658566048336561,60.88073511541966,15.524210671523685,-684.3348119083606,665.8566048336561,-0.0,-15.220183778854915,-30.44036755770983,-45.660551336564744,-60.88073511541966
2006-02-13,60.3645,60.4578,59.778,60.0857,35052806.606964,-0.0065457924393533,-0.0235270601006932,0.1449238968470875,60.0857,60.0,30,0.0821917808219178,0.1449238968470875,0.03,call,1.115029567653519,0.5455688921884075,0.1587593055485978,-6.969074291178559,6.827313322707649,54.55688921884075,15.875930554859789,-696.9074291178558,682.7313322707649,-0.0,-13.639222304710188,-27.278444609420376,-40.917666914130564,-54.55688921884075
2006-02-14,60.1561,60.9936,59.7433,60.7783,54284903.462175,0.0115268691219374,0.00393458220254,0.1488822655853355,60.7783,61.0,30,0.0821917808219178,0.1488822655853355,0.03,call,1.0001266714477168,0.4975291081594934,0.1537786426467085,-7.1729384260555715,6.951275150049304,49.75291081594935,15.377864264670857,-717.2938426055572,695.1275150049304,-0.0,-12.438227703987337,-24.876455407974674,-37.31468311196201,-49.75291081594935
2006-02-15,60.7605,61.3171,60.4816,61.3171,48078899.252373,0.0088650060959256,0.006434129775741,0.1509666436927393,61.3171,61.0,30,0.0821917808219178,0.1509666436927393,0.03,call,1.3047112861579464,0.5786371376153925,0.1473957932695541,-7.340370276443089,6.876345542078721,57.863713761539245,14.739579326955411,-734.0370276443089,687.6345542078722,-0.0,-14.465928440384811,-28.931856880769622,-43.39778532115443,-57.863713761539245
2006-02-16,61.2982,61.8827,61.2794,61.8559,35614760.666689,0.0087871083270407,0.0205459111112578,0.1443741997740281,61.8559,62.0,30,0.0821917808219178,0.1443741997740281,0.03,call,1.025554079932128,0.5095936862432237,0.1557756422824788,-7.126582135894994,7.0726113134606585,50.959368624322366,15.577564228247882,-712.6582135894994,707.2611313460659,-0.0,-12.739842156080591,-25.479684312161183,-38.219526468241774,-50.959368624322366
2006-02-17,61.8827,61.9451,61.4352,61.7328,20664001.972486,-0.0019901092700939,0.0206872834052009,0.1370458003060871,61.7328,62.0,30,0.0821917808219178,0.1370458003060871,0.03,call,0.91227887391058,0.4890211007122065,0.1644181152106551,-6.762432059017381,7.057903859531181,48.902110071220655,16.441811521065517,-676.2432059017381,705.7903859531181,-0.0,-12.225527517805164,-24.451055035610327,-36.67658255341549,-48.902110071220655
2006-02-21,61.8162,61.971,61.0512,61.46,24923577.827419,-0.0044190446569731,0.0228723306876676,0.1386579190306555,61.46,61.0,30,0.0821917808219178,0.1386579190306555,0.03,call,1.3052779805080377,0.6067635339075385,0.1574068602492561,-6.795275189842858,6.776131670509617,60.676353390753846,15.740686024925616,-679.5275189842858,677.6131670509617,-0.0,-15.169088347688461,-30.338176695376923,-45.50726504306539,-60.676353390753846
2006-02-22,61.5761,62.0385,61.1603,61.8737,33776013.097199,0.0067312072892937,0.0180228798765349,0.1353186302646602,61.8737,62.0,30,0.0821917808219178,0.1353186302646602,0.03,call,0.9705962104208296,0.512123243272352,0.1661237025493422,-6.7442519461453125,7.073425112657063,51.2123243272352,16.612370254934227,-674.4251946145313,707.3425112657062,-0.0,-12.8030810818088,-25.6061621636176,-38.4092432454264,-51.2123243272352
2006-02-23,61.8162,62.2577,61.5006,61.833,45661013.725739,-0.0006577915980456,0.0084136399144771,0.1353539338416573,61.833,62.0,30,0.0821917808219178,0.1353539338416573,0.03,call,0.950140081776766,0.5053610040432098,0.1662514551672769,-6.731547530627915,7.071399344512715,50.53610040432098,16.625145516727695,-673.1547530627915,707.1399344512715,-0.0,-12.634025101080246,-25.26805020216049,-37.902075303240736,-50.53610040432098
2006-02-24,61.8479,62.3252,61.5582,62.3252,27063011.856239,0.0079601507285753,0.0075869884683597,0.1287128114136499,62.3252,62.0,30,0.0821917808219178,0.1287128114136499,0.03,call,1.1726912920141856,0.5898045297334673,0.1690506613428282,-6.507094939895149,6.946953669745383,58.98045297334673,16.905066134282823,-650.7094939895148,694.6953669745383,-0.0,-14.745113243336682,-29.490226486673365,-44.23533973001005,-58.98045297334673
2006-02-27,62.3788,62.7758,62.3004,62.4929,24224745.171276,0.002690725420857,0.0123127413627763,0.1279504090447555,62.4929,62.0,30,0.0821917808219178,0.1279504090447555,0.03,call,1.268753945668685,0.6184565218257733,0.1663005030476008,-6.437696958840461,6.830067397118845,61.845652182577325,16.63005030476008,-643.7696958840461,683.0067397118845,-0.0,-15.461413045644331,-30.922826091288663,-46.38423913693299,-61.845652182577325
2006-02-28,62.352,62.4275,61.5493,61.6724,42839934.969373,-0.0131294915102354,0.0034559062805077,0.1364966593759242,61.6724,62.0,30,0.0821917808219178,0.1364966593759242,0.03,call,0.8791738256618054,0.4789429259910537,0.1650735424257491,-6.70863842404054,7.04384162987509,47.89429259910537,16.507354242574916,-670.863842404054,704.3841629875091,-0.0,-11.973573149776342,-23.947146299552685,-35.92071944932903,-47.89429259910537
2006-03-01,61.833,62.7936,61.7071,62.7936,30886912.269386,0.0181799313793527,0.0148673830722907,0.1502782744210333,62.7936,63.0,30,0.0821917808219178,0.1502782744210333,0.03,call,1.0542102604830497,0.5010396473382034,0.1474629148472195,-7.477859797419717,7.181880397957061,50.10396473382034,14.74629148472195,-747.7859797419717,718.1880397957061,-0.0,-12.525991183455085,-25.05198236691017,-37.57797355036526,-50.10396473382034
2006-03-02,62.5902,62.7846,62.1049,62.5296,43009993.171371,-0.0042042501146613,0.0112658289263014,0.1472675575672531,62.5296,63.0,30,0.0821917808219178,0.1472675575672531,0.03,call,0.9056465685699812,0.4609655584043137,0.1503895261317794,-7.213913823986834,7.117449039501039,46.09655584043137,15.03895261317794,-721.3913823986834,711.7449039501039,-0.0,-11.524138960107843,-23.048277920215686,-34.57241688032353,-46.09655584043137
2006-03-03,62.2062,62.997,62.1546,62.216,45165554.92938,-0.0050152247895396,-0.0017521002740464,0.1372996793854145,62.216,62.0,30,0.0821917808219178,0.1372996793854145,0.03,call,1.1694708198779864,0.5677609970613712,0.1605456889367798,-6.882124666070702,7.0129498523986005,56.77609970613712,16.05456889367798,-688.2124666070702,701.29498523986,-0.0,-14.19402492653428,-28.38804985306856,-42.582074779602834,-56.77609970613712
2006-03-06,62.3699,62.4185,61.5493,61.7328,34534506.157035,-0.0077664909348078,-0.0121629817147228,0.1400927211624577,61.7328,62.0,30,0.0821917808219178,0.1400927211624577,0.03,call,0.9337841757478884,0.4896044013806029,0.160848436778905,-6.8939241984229325,7.0581804457256565,48.9604401380603,16.084843677890508,-689.3924198422933,705.8180445725657,-0.0,-12.240110034515075,-24.48022006903015,-36.72033010354522,-48.9604401380603
2006-03-07,61.5086,61.5176,60.7059,60.8369,45780114.834006,-0.0145125443848326,-0.0135473891076073,0.1463382530497525,60.8369,61.0,30,0.0821917808219178,0.1463382530497525,0.03,call,1.0118466183979358,0.506356218199964,0.1562844615702378,-7.087292431842622,6.957227573027793,50.6356218199964,15.62844615702378,-708.7292431842621,695.7227573027793,-0.0,-12.6589054549991,-25.3178109099982,-37.9767163649973,-50.6356218199964
2006-03-08,60.7138,61.1782,60.2246,61.0512,60807135.324322,0.0035225331994233,-0.027748050756765,0.1346947589396291,61.0512,61.0,30,0.0821917808219178,0.1346947589396291,0.03,call,1.0430611669221648,0.5417676847219827,0.168291438235929,-6.651100489964377,6.944316701627049,54.17676847219827,16.829143823592904,-665.1100489964377,694.4316701627049,-0.0,-13.544192118049567,-27.088384236099134,-40.6325763541487,-54.17676847219827
2006-03-09,61.07,61.5086,60.5143,60.5143,36609096.697039,-0.0087942579343239,-0.0322295360917069,0.1366107380406081,60.5143,61.0,30,0.0821917808219178,0.1366107380406081,0.03,call,0.7897635891681674,0.4516181764735708,0.1670873333167513,-6.5057030505502045,6.870253840932499,45.16181764735708,16.708733331675138,-650.5703050550204,687.0253840932498,-0.0,-11.29045441183927,-22.58090882367854,-33.87136323551781,-45.16181764735708
2006-03-10,60.6711,61.4779,60.3139,61.451,47388430.279573,0.0154789859586907,-0.0122958724443873,0.1461859168185346,61.451,61.0,30,0.0821917808219178,0.1461859168185346,0.03,call,1.3509572396255862,0.6008515661056452,0.1499271188355023,-7.116654981807715,6.80255450907035,60.08515661056452,14.992711883550236,-711.6654981807715,680.255450907035,-0.0,-15.02128915264113,-30.04257830528226,-45.063867457923386,-60.08515661056452
2006-03-13,61.6902,62.097,61.3498,61.5761,41365079.682593,0.002035768335747,-0.0025383588627115,0.1458533196861574,61.5761,62.0,30,0.0821917808219178,0.1458533196861574,0.03,call,0.8994554374343515,0.4664508716233363,0.1543931673179014,-7.061342000404919,7.017737882168541,46.64508716233363,15.439316731790148,-706.1342000404919,701.7737882168541,-0.0,-11.661271790583408,-23.322543581166816,-34.983815371750225,-46.64508716233363
2006-03-14,61.5761,62.2577,61.1871,62.2577,44816614.280129,0.0110692297823344,0.0233542471756449,0.1472628047300324,62.2577,62.0,30,0.0821917808219178,0.1472628047300324,0.03,call,1.2630562696824796,0.5705440116378404,0.1493991850703543,-7.3067314828615535,7.008996309167232,57.05440116378404,14.939918507035438,-730.6731482861553,700.8996309167233,-0.0,-14.26360029094601,-28.52720058189202,-42.790800872838034,-57.05440116378404
2006-03-15,62.2836,63.1666,62.0612,62.8283,37602849.214598,0.0091651313813392,0.0291083549545299,0.1454247761701796,62.8283,63.0,30,0.0821917808219178,0.1454247761701796,0.03,call,1.0368123865329864,0.5057960664481571,0.1522847165407357,-7.278681871690618,7.185115125538554,50.57960664481571,15.22847165407357,-727.8681871690618,718.5115125538555,-0.0,-12.644901661203928,-25.289803322407856,-37.93470498361178,-50.57960664481571
2006-03-16,62.8522,63.3046,62.6854,62.6854,38326392.982391,-0.0022744527545707,0.0358774702838833,0.1435083233108994,62.6854,63.0,30,0.0821917808219178,0.1435083233108994,0.03,call,0.9523614628649532,0.4835781194899407,0.1545554159908062,-7.134587878593555,7.163454586040753,48.35781194899408,15.455541599080629,-713.4587878593555,716.3454586040752,-0.0,-12.08945298724852,-24.17890597449704,-36.26835896174556,-48.35781194899408
2006-03-17,62.9881,63.1349,62.6239,62.9374,37132453.250033,0.004020074849965,0.0241883777318512,0.141118174402375,62.9374,63.0,30,0.0821917808219178,0.141118174402375,0.03,call,1.061948984350959,0.5225692802801756,0.1564258073696973,-7.124485643544385,7.186829481597297,52.256928028017555,15.642580736969736,-712.4485643544385,718.6829481597297,-0.0,-13.064232007004389,-26.128464014008777,-39.19269602101316,-52.256928028017555
2006-03-20,63.0407,63.1578,62.6328,62.9037,30175841.969329,-0.0005354526879088,0.0215603131734554,0.140816574149051,62.9037,63.0,30,0.0821917808219178,0.140816574149051,0.03,call,1.0422594392959503,0.5172970153052955,0.1569485998071502,-7.102187528023806,7.187733941893213,51.729701530529546,15.69485998071502,-710.2187528023805,718.7733941893213,-0.0,-12.932425382632387,-25.864850765264773,-38.79727614789716,-51.729701530529546
2006-03-21,62.8779,63.386,62.0315,62.0315,52359078.450152,-0.0138656390641568,-0.003633285521309,0.1493516872045921,62.0315,62.0,30,0.0821917808219178,0.1493516872045921,0.03,call,1.1526017688315306,0.536197579223423,0.1495825170394074,-7.382674416467567,7.065516686885578,53.6197579223423,14.958251703940745,-738.2674416467567,706.5516686885578,-0.0,-13.404939480585575,-26.80987896117115,-40.21481844175673,-53.6197579223423
2006-03-22,62.0225,63.0645,61.9353,62.9881,42629036.918741,0.0154211972949227,0.0025434398193171,0.1571390240545002,62.9881,63.0,30,0.0821917808219178,0.1571390240545002,0.03,call,1.203739287178891,0.5291228887825216,0.1402148671221502,-7.8320401143757215,7.184946243313749,52.91228887825216,14.021486712215026,-783.2040114375721,718.4946243313749,-0.0,-13.22807221956304,-26.45614443912608,-39.684216658689124,-52.91228887825216
2006-03-23,62.9037,63.2629,62.6666,63.2629,29961766.34386,0.0043627288329064,0.00921267153117,0.157472395781019,63.2629,63.0,30,0.0821917808219178,0.157472395781019,0.03,call,1.356789930879387,0.5672715582393261,0.1376919822949369,-7.868509250574119,7.132465342870157,56.727155823932605,13.769198229493698,-786.8509250574119,713.2465342870157,-0.0,-14.181788955983151,-28.363577911966303,-42.545366867949454,-56.727155823932605
2006-03-24,63.1171,63.6767,62.9633,63.644,32434849.761854,0.0060240678185792,0.0112270287619127,0.1565155330418545,63.644,64.0,30,0.0821917808219178,0.1565155330418545,0.03,call,1.0445326097096803,0.4812869986366397,0.1395413228699362,-7.810727733061825,7.271158385508738,48.128699863663975,13.95413228699362,-781.0727733061825,727.1158385508737,-0.0,-12.032174965915994,-24.064349931831988,-36.09652489774798,-48.128699863663975
2006-03-27,63.5676,63.6767,63.2372,63.6519,27461619.622757,0.0001241279617874,0.0118943718731965,0.1564333067359826,63.6519,64.0,30,0.0821917808219178,0.1564333067359826,0.03,call,1.047741101972452,0.4823707283523835,0.1396146399894433,-7.810894294736472,7.272962031215317,48.23707283523835,13.961463998944332,-781.0894294736472,727.2962031215317,-0.0,-12.059268208809588,-24.118536417619175,-36.17780462642877,-48.23707283523835
2006-03-28,63.5676,63.9843,63.1578,63.3194,31986579.917038,-0.0052237246649352,0.020762032193321,0.1493421014503691,63.3194,63.0,30,0.0821917808219178,0.1493421014503691,0.03,call,1.3312677768591783,0.5781299664392224,0.1443244756648372,-7.511065554247743,7.102712218505078,57.81299664392224,14.432447566483726,-751.1065554247743,710.2712218505078,-0.0,-14.45324916098056,-28.90649832196112,-43.35974748294168,-57.81299664392224
2006-03-29,63.4365,64.5429,63.4365,64.4924,40013790.032,0.018525128159774,0.0238822888767877,0.1498618565369482,64.4924,64.0,30,0.0821917808219178,0.1498618565369482,0.03,call,1.4551860151699003,0.6015116738762691,0.1392915034161001,-7.62583075255156,7.136104522062391,60.15116738762691,13.929150341610011,-762.583075255156,713.6104522062391,-0.0,-15.037791846906728,-30.075583693813456,-45.113375540720185,-60.15116738762691
2006-03-30,64.5786,64.7821,63.9585,64.3256,34995486.301203,-0.0025863512599935,0.016798155000798,0.1491710142429191,64.3256,64.0,30,0.0821917808219178,0.1491710142429191,0.03,call,1.351818108842906,0.5783599487792539,0.1422133457016574,-7.622615232335134,7.214743211056728,57.83599487792539,14.22133457016574,-762.2615232335133,721.4743211056727,-0.0,-14.458998719481347,-28.917997438962693,-43.376996158444044,-57.83599487792539
2006-03-31,64.5162,64.5786,64.0071,64.5529,29095239.770706,0.0035335853843569,0.0142810005656464,0.1473252706268326,64.5529,65.0,30,0.0821917808219178,0.1473252706268326,0.03,call,0.952552669741273,0.4665601833336853,0.1458053994069717,-7.468664447882327,7.357169463662713,46.65601833336853,14.580539940697172,-746.8664447882327,735.7169463662714,-0.0,-11.664004583342132,-23.328009166684264,-34.992013750026395,-46.65601833336853
