date,spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,option_pnl,option_pnl_contract,cost_per_share,total_pnl_0,total_pnl_25,total_pnl_50,total_pnl_75,total_pnl_100,target_hedge_ratio_bucket
2010-04-28,61.4183,62.7172,0.0016504368275733,-0.0041201574772508,0.1676191744067195,0.1737872191203856,61.0,0.0821917808219178,29,0.07945205479452055,1.4780310772754035,2.3601413694900373,0.586110247135902,0.1320070749027859,-8.030957851710205,6.860327965547514,0.8821102922146338,88.21102922146338,0.01,88.21102922146338,88.01923929584433,87.8274493702253,87.63565944460623,87.4438695189872,0.0
2010-04-29,62.7172,60.8804,0.0211484199334726,0.0062895907273461,0.1737872191203856,0.2094046031029568,63.0,0.0821917808219178,29,0.07945205479452055,1.1849584216481333,0.678608954270782,0.4936581004419569,0.1276546079988152,-8.475830489766466,7.172260296350876,-0.5063494673773512,-50.63494673773512,0.01,-50.63494673773512,-50.40949308326328,-50.184039428791436,-49.958585774319594,-49.73313211984776,1.0
2010-04-30,60.8804,62.2498,-0.029287021742042,-0.0333851461741323,0.2094046031029568,0.2137263395310089,61.0,0.0821917808219178,29,0.07945205479452055,1.4728806432215116,2.280042630950504,0.5153150713409911,0.1090716732783015,-9.760576388687882,6.957954499984939,0.8071619877289926,80.71619877289926,0.01,80.71619877289926,80.53849237054732,80.36078596819539,80.18307956584343,80.0053731634915,0.0
2010-05-03,62.2498,60.2981,0.0224932819101058,-0.0079381142635849,0.2137263395310089,0.2447082571205447,62.0,0.0821917808219178,29,0.07945205479452055,1.7262442984945352,1.016211380105048,0.5542875279355184,0.1036224460660957,-10.15432371373877,7.053687232171527,-0.7100329183894871,-71.00329183894871,0.01,-71.00329183894871,-70.73422681570061,-70.46516179245252,-70.19609676920442,-69.92703174595631,1.0
2010-05-04,60.2981,59.4139,-0.0313527111733692,-0.0166185289258625,0.2447082571205447,0.2504694573013047,60.0,0.0821917808219178,29,0.07945205479452055,1.9133685810434609,1.4669812868734802,0.5560129165897824,0.0933758546477003,-11.11343474105483,6.828398516994854,-0.4463872941699807,-44.63872941699807,0.01,-44.63872941699807,-44.51721279407737,-44.39569617115667,-44.27417954823598,-44.15266292531528,1.0
2010-05-05,59.4139,57.1853,-0.0146638119609076,-0.0326352243549561,0.2504694573013047,0.2839535860331109,59.0,0.0821917808219178,29,0.07945205479452055,1.9879150033048736,1.1341111639172574,0.5665496450084035,0.0922048306418956,-11.15980491302724,6.700588711933247,-0.8538038393876162,-85.38038393876161,0.01,-85.38038393876161,-85.0661471781577,-84.75191041755379,-84.43767365694988,-84.12343689634596,1.0
2010-05-06,57.1853,55.5372,-0.0375097409865368,-0.0882038738974316,0.2839535860331109,0.2979836204827112,57.0,0.0821917808219178,29,0.07945205479452055,2.018778424721937,1.2929728783764673,0.5441369448059066,0.0851716981893667,-12.101619005119147,6.5003967138260075,-0.7258055463454696,-72.58055463454696,0.01,-72.58055463454696,-72.35771695222532,-72.13487926990368,-71.91204158758204,-71.68920390526041,1.0
2010-05-07,55.5372,58.6539,-0.0288203436897244,-0.087765520594477,0.2979836204827112,0.3650858744305012,56.0,0.0821917808219178,29,0.07945205479452055,1.7397164139570478,4.001227734932073,0.4898031140780866,0.0840577196152147,-12.27454070196035,6.349892124033108,2.261511320975025,226.15113209750248,0.01,226.15113209750248,225.76826524830548,225.3853983991085,225.0025315499115,224.61966470071454,0.0
2010-05-10,58.6539,59.0438,0.0561191417644391,-0.0577656474398311,0.3650858744305012,0.3659016874551868,59.0,0.0821917808219178,29,0.07945205479452055,2.353133474917893,2.5177911319868898,0.5078511009291254,0.0649710425397516,-15.719167482465965,6.707134950678299,0.1646576570689966,16.46576570689966,0.01,16.46576570689966,16.414993293084272,16.36422087926888,16.313448465453494,16.262676051638103,0.0
2010-05-11,59.0438,60.8537,0.0066474693072411,-0.0208016504665984,0.3659016874551868,0.3747013891587152,59.0,0.0821917808219178,29,0.07945205479452055,2.5615587968250786,3.642275053487616,0.5330862534116527,0.0641889305842242,-15.84727002268308,6.729790485030227,1.0807162566625372,108.07162566625372,0.01,108.07162566625372,107.82908474810776,107.58654382996178,107.34400291181582,107.10146199366984,0.0
2010-05-12,60.8537,60.2692,0.0306535148482991,0.0242333864634372,0.3747013891587152,0.3759625600245891,61.0,0.0821917808219178,29,0.07945205479452055,2.608559549777574,2.277046808847466,0.5216568306994397,0.0609372752745428,-16.715633766569002,6.949774339645497,-0.3315127409301084,-33.15127409301084,0.01,-33.15127409301084,-33.07635113070163,-33.00142816839242,-32.92650520608321,-32.851582243774004,1.0
2010-05-13,60.2692,59.1053,-0.0096050034755488,0.0539281948332874,0.3759625600245891,0.3791955670624873,60.0,0.0821917808219178,29,0.07945205479452055,2.7951926024384868,2.1768853977247176,0.5470858350495967,0.0609841238097568,-16.56081339102552,6.845113134399204,-0.6183072047137692,-61.83072047137692,0.01,-61.83072047137692,-61.672899885110986,-61.51507929884505,-61.357258712579124,-61.1994381263132,1.0
2010-05-14,59.1053,59.2184,-0.0193116882254948,0.0642470272177928,0.3791955670624873,0.379046018983227,59.0,0.0821917808219178,29,0.07945205479452055,2.6839429998121105,2.6987795833574957,0.5372230238767151,0.0618173338203496,-16.39806525972743,6.730615230914869,0.014836583545385196,1.4836583545385196,0.01,1.4836583545385196,1.4671253159787132,1.450592277418907,1.4340592388591007,1.4175262002992945,0.0
2010-05-17,59.2184,58.0783,0.0019135339808782,0.0096242534597017,0.379046018983227,0.3804753420176586,59.0,0.0821917808219178,29,0.07945205479452055,2.7440911517254136,2.1291244282182227,0.5442021538063144,0.0616127417038733,-16.406126071390272,6.731381474939117,-0.614966723507191,-61.496672350719095,0.01,-61.496672350719095,-61.34292163721497,-61.18917092371083,-61.03542021020671,-60.88166949670258,1.0
2010-05-18,58.0783,57.3907,-0.0192524620725991,-0.0163522672998689,0.3804753420176586,0.3802036020445286,58.0,0.0821917808219178,29,0.07945205479452055,2.633393291360477,2.234137785107915,0.5356627664807181,0.0627213737381302,-16.167525027249354,6.616042092340148,-0.3992555062525618,-39.92555062525618,0.01,-39.92555062525618,-39.83480935261434,-39.744068079972514,-39.65332680733068,-39.56258553468885,1.0
2010-05-19,57.3907,54.4834,-0.0118391895079572,-0.0569069752537643,0.3802036020445286,0.4113676725389033,57.0,0.0821917808219178,29,0.07945205479452055,2.7574179817670803,1.5564315104361057,0.555587457924775,0.0631531082927109,-15.90804092378163,6.500135229092837,-1.2009864713309746,-120.09864713309746,0.01,-120.09864713309746,-119.6962212476361,-119.29379536217473,-118.89136947671338,-118.48894359125201,1.0
2010-05-20,54.4834,55.291,-0.050658033444443,-0.0959992832159709,0.4113676725389033,0.4139685877151304,54.0,0.0821917808219178,29,0.07945205479452055,2.867461705790049,3.3119045489269467,0.5617636896159294,0.0613415476924914,-16.239015890651668,6.156610552186697,0.44444284313689764,44.444284313689764,0.01,44.444284313689764,44.329459815532275,44.21463531737477,44.09981081921728,43.98498632105978,0.0
2010-05-21,55.291,54.5509,0.014822863477683,-0.0645339758025084,0.4139685877151304,0.414632638426071,55.0,0.0821917808219178,29,0.07945205479452055,2.8249953967306176,2.3935161532186235,0.5495720523968184,0.0603259074244291,-16.629041003373203,6.274924875513179,-0.43147924351199407,-43.14792435119941,0.01,-43.14792435119941,-43.04761371233568,-42.94730307347195,-42.846992434608225,-42.74668179574449,1.0
2010-05-24,54.5509,54.5439,-0.0133855419507695,-0.0788184077921727,0.414632638426071,0.4107118705073486,55.0,0.0821917808219178,29,0.07945205479452055,2.43905641191218,2.3659459966573877,0.504470184635179,0.0615181406169911,-16.48875771717892,6.238769153863648,-0.07311041525479212,-7.311041525479212,0.01,-7.311041525479212,-7.311419878117688,-7.311798230756165,-7.312176583394641,-7.312554936033118,0.0
2010-05-25,54.5439,54.6699,-0.0001283205226677,-0.0608557757372374,0.4107118705073486,0.4108712175878495,55.0,0.0821917808219178,29,0.07945205479452055,2.411068595782705,2.4307552158444317,0.5036275384495204,0.062114711657856,-16.337643511123243,6.238102323960147,0.0196866200617265,1.96866200617265,0.01,1.96866200617265,1.9515386698653667,1.9344153335580834,1.9172919972507998,1.9001686609435164,0.0
2010-05-26,54.6699,57.0246,0.0023100658368762,-0.0474083780124655,0.4108712175878495,0.4363017005178598,55.0,0.0821917808219178,29,0.07945205479452055,2.476014258332885,3.9543033011202198,0.5114575465319857,0.0619245292619576,-16.38670638853445,6.250192338326773,1.4782890427873348,147.8289042787335,0.01,147.8289042787335,147.52654336366246,147.2241824485914,146.92182153352036,146.6194606184493,0.0
2010-05-27,57.0246,56.2903,0.0430712329819515,0.0466417294074892,0.4363017005178598,0.4276847010324443,57.0,0.0821917808219178,29,0.07945205479452055,2.9228776930209186,2.4419665671436945,0.5341492538053032,0.0557252110569046,-18.073360020657063,6.498176648407631,-0.48091112587722407,-48.09111258772241,0.01,-48.09111258772241,-47.99439151158961,-47.89767043545682,-47.80094935932402,-47.70422828319123,1.0
2010-05-28,56.2903,54.5876,-0.0128768987419464,0.0180734658443508,0.4276847010324443,0.426030286787459,56.0,0.0821917808219178,29,0.07945205479452055,2.960701099619154,2.0536317275268487,0.5491785094252513,0.0573616965250022,-17.461472331677303,6.389122564073784,-0.9070693720923053,-90.70693720923053,0.01,-90.70693720923053,-90.4745385935045,-90.24213997777846,-90.00974136205244,-89.77734274632641,1.0
2010-06-01,54.5876,56.1404,-0.0302485508160376,0.0006727661688441,0.426030286787459,0.4320518947382998,55.0,0.0821917808219178,29,0.07945205479452055,2.528759611329921,3.378148616422056,0.5078330426856025,0.059824306310494,-16.933473169591007,6.2421548386781325,0.8493890050921351,84.93890050921351,0.01,84.93890050921351,84.74049013943625,84.54207976965897,84.34366939988172,84.14525903010446,0.0
2010-06-02,56.1404,56.8608,0.0284460207079995,0.0292700008616912,0.4320518947382998,0.4334108569051648,56.0,0.0821917808219178,29,0.07945205479452055,2.90692104845683,3.2709021054316167,0.5406434728322889,0.0570719641251739,-17.6119960107513,6.387606124449912,0.36398105697478655,36.398105697478655,0.01,36.398105697478655,36.299384199339485,36.2006627012003,36.10194120306113,36.00321970492195,0.0
2010-06-03,56.8608,53.9971,0.0128321137719005,0.040075068730691,0.4334108569051648,0.4495422699102203,57.0,0.0821917808219178,29,0.07945205479452055,2.817369298564053,1.5964783482873308,0.5248355660230343,0.0563560408491207,-17.924143487649204,6.490745531589388,-1.220890950276722,-122.0890950276722,0.01,-122.0890950276722,-121.71466421398222,-121.34023340029223,-120.96580258660225,-120.59137177291227,1.0
2010-06-04,53.9971,52.613,-0.0503633434633349,-0.0530911220771386,0.4495422699102203,0.447201793717495,54.0,0.0821917808219178,29,0.07945205479452055,2.836558363835646,2.0933037613914145,0.5331360020592537,0.0571285718427401,-17.60935860444914,6.154505493151161,-0.7432546024442317,-74.32546024442317,0.01,-74.32546024442317,-74.14231469931576,-73.95916915420835,-73.77602360910095,-73.59287806399354,1.0
2010-06-07,52.613,52.5891,-0.0256328580608958,-0.0653274187559846,0.447201793717495,0.3906548902123383,53.0,0.0821917808219178,29,0.07945205479452055,2.5694552957094388,2.175714252258384,0.5104409885202988,0.0591221879059836,-17.093504542835433,6.01545602855936,-0.39374104345105465,-39.374104345105465,0.01,-39.374104345105465,-39.372330562670356,-39.37055678023525,-39.368782997800146,-39.36700921536504,1.0
2010-06-08,52.5891,52.6208,-0.0004542603539048,-0.0366108786610878,0.3906548902123383,0.3888180875085232,53.0,0.0821917808219178,29,0.07945205479452055,2.2172000550840387,2.1808068854444187,0.5033996307975818,0.0677315630400274,-15.021201233146815,6.014565104398361,-0.03639316963962003,-3.6393169639620027,0.01,-3.6393169639620027,-3.6445649051130675,-3.6498128462641324,-3.6550607874151972,-3.660308728566262,0.0
2010-06-09,52.6208,54.4387,0.0006027865089914,-0.0626928201437823,0.3888180875085232,0.393827370863637,53.0,0.0821917808219178,29,0.07945205479452055,2.2221382503044076,3.238871576270167,0.5053616555282487,0.0680068626292993,-14.965229722261396,6.01786558084774,1.0167333259657596,101.67333259657596,0.01,101.67333259657596,101.44239495404094,101.21145731150592,100.9805196689709,100.74958202643587,0.0
2010-06-10,54.4387,55.1799,0.0345471752614934,-0.0425970088356125,0.393827370863637,0.3990209544610941,54.0,0.0821917808219178,29,0.07945205479452055,2.7344091879030046,3.154910846647102,0.5596000751838169,0.0641799426650383,-15.582040718554117,6.156715742706221,0.4205016587440973,42.05016587440973,0.01,42.05016587440973,41.945072980290206,41.839980086170684,41.73488719205116,41.629794297931646,0.0
2010-06-11,55.1799,55.5282,0.0136153141055903,0.021904880076893,0.3990209544610941,0.3964225176062004,55.0,0.0821917808219178,29,0.07945205479452055,2.670517775538734,2.802952469687586,0.5427240034978579,0.0628375492399706,-16.049800876768188,6.274876030784465,0.13243469414885212,13.243469414885212,0.01,13.243469414885212,13.194854912271893,13.14624040965857,13.097625907045252,13.049011404431933,0.0
2010-06-14,55.5282,56.9203,0.0063120810295052,0.0554083591507801,0.3964225176062004,0.4084285440493408,56.0,0.0821917808219178,29,0.07945205479452055,2.360428289368471,3.1494052189967086,0.501626345388362,0.063215030373349,-16.080425101706652,6.3508849861788,0.7889769296282374,78.89769296282374,0.01,78.89769296282374,78.72186038810648,78.54602781338923,78.37019523867197,78.19436266395472,0.0
2010-06-15,56.9203,56.6584,0.025070144539171,0.082359272168567,0.4084285440493408,0.4033380281895057,57.0,0.0821917808219178,29,0.07945205479452055,2.686446703696358,2.4714233114181354,0.5269697928804692,0.0597198465575151,-16.95746969369469,6.495274660214573,-0.21502339227822276,-21.502339227822276,0.01,-21.502339227822276,-21.46915330511563,-21.43596738240898,-21.402781459702336,-21.369595536995686,1.0
2010-06-16,56.6584,56.7279,-0.0046011704084482,0.0767301143274141,0.4033380281895057,0.401311433444293,57.0,0.0821917808219178,29,0.07945205479452055,2.5175112555013044,2.49409445451753,0.5108328404972393,0.0608698517777194,-16.68698316208358,6.477813161465835,-0.02341680098377452,-2.341680098377452,0.01,-2.341680098377452,-2.3518329010823344,-2.3619857037872167,-2.3721385064920995,-2.3822913091969817,0.0
2010-06-17,56.7279,56.7636,0.0012266495347557,0.042050967418399,0.401311433444293,0.3544699923063603,57.0,0.0821917808219178,29,0.07945205479452055,2.5400214905656853,2.213693958838384,0.5149038218826447,0.0610821660339953,-16.62862373997606,6.483623177055351,-0.32632753172730133,-32.63275317273013,0.01,-32.63275317273013,-32.63863594889514,-32.64451872506015,-32.650401501225154,-32.65628427739017,0.0
2010-06-18,56.7636,56.1771,0.0006293199642504,0.0287006681780863,0.3544699923063603,0.3539195039075369,57.0,0.0821917808219178,29,0.07945205479452055,2.2545636526216164,1.921574499354385,0.5136329176356245,0.0691182584682463,-14.798446617917952,6.488443318233552,-0.33298915326723133,-33.29891532672313,0.01,-33.29891532672313,-33.2248879824689,-33.15086063821467,-33.07683329396043,-33.0028059497062,1.0
2010-06-21,56.1771,55.0181,-0.0103323256453078,0.0116859541638303,0.3539195039075369,0.358736054349986,56.0,0.0821917808219178,29,0.07945205479452055,2.4276225328481544,1.8368527398741392,0.5422695960422624,0.0695961369935214,-14.596767485171362,6.389055390404258,-0.5907697929740152,-59.07697929740152,0.01,-59.07697929740152,-58.92121235593838,-58.76544541447524,-58.609678473012096,-58.453911531548954,1.0
2010-06-22,55.0181,54.8663,-0.0206311824569087,-0.0334186573155799,0.358736054349986,0.3589351617636406,55.0,0.0821917808219178,29,0.07945205479452055,2.330843760851991,2.212275673608481,0.5313236583621106,0.0702868061952953,-14.497097565882845,6.273189454036896,-0.11856808724350998,-11.856808724350998,0.01,-11.856808724350998,-11.83797330066206,-11.819137876973127,-11.80030245328419,-11.781467029595253,1.0
2010-06-23,54.8663,53.9883,-0.0027590920079026,-0.0316299083631023,0.3589351617636406,0.3635920068435127,55.0,0.0821917808219178,29,0.07945205479452055,2.252247688956526,1.8116756038842894,0.5206406767401761,0.0705654958504872,-14.473171164876888,6.266833263805103,-0.4405720850722368,-44.05720850722368,0.01,-44.05720850722368,-43.94422948037106,-43.83125045351844,-43.71827142666582,-43.6052923998132,1.0
2010-06-24,53.9883,54.918,-0.0160025370764932,-0.0482936967523915,0.3635920068435127,0.332904383804783,54.0,0.0821917808219178,29,0.07945205479452055,2.30274102916626,2.6014274215829722,0.5293736222655181,0.0706972566376342,-14.409051654546715,6.158069471422032,0.29868639241671247,29.868639241671247,0.01,29.868639241671247,29.74427614346052,29.619913045249795,29.495549947039066,29.37118684882834,0.0
2010-06-25,54.918,54.6034,0.0172203977528464,-0.0325137940511172,0.332904383804783,0.3306722407533027,55.0,0.0821917808219178,29,0.07945205479452055,2.116044270237026,1.90452108070971,0.5230949541989475,0.0759859159361094,-13.497398117680325,6.270619269840935,-0.2115231895273162,-21.15231895273162,0.01,-21.15231895273162,-21.112485271969373,-21.07265159120712,-21.032817910444873,-20.99298422968262,1.0
2010-06-28,54.6034,52.5376,-0.005728540733457,-0.0280131939882977,0.3306722407533027,0.3404266459360199,55.0,0.0821917808219178,29,0.07945205479452055,1.941309268116388,1.0959871316873553,0.4988314407426409,0.0770684427015779,-13.321552586543923,6.245138635407791,-0.8453221364290326,-84.53221364290326,0.01,-84.53221364290326,-84.27583922393357,-84.0194648049639,-83.7630903859942,-83.50671596702453,1.0
2010-06-29,52.5376,51.9333,-0.037832808945963,-0.0450851628827604,0.3404266459360199,0.3225859948502081,53.0,0.0821917808219178,29,0.07945205479452055,1.8895608244268232,1.4669001053839281,0.4937280194156216,0.0777944149789888,-13.163943750361728,6.0081506630974895,-0.42266071904289504,-42.266071904289504,0.01,-42.266071904289504,-42.192716263804826,-42.119360623320155,-42.04600498283548,-41.9726493423508,1.0
2010-06-30,51.9333,51.5631,-0.0115022383968813,-0.0534572223751191,0.3225859948502081,0.3167556537148931,52.0,0.0821917808219178,29,0.07945205479452055,1.9451117697885143,1.6892906044372857,0.5235337540958881,0.0829178288075184,-12.393233210478444,5.92943974450718,-0.25582116535122856,-25.582116535122857,0.01,-25.582116535122857,-25.53497232056652,-25.487828106010188,-25.44068389145385,-25.393539676897518,1.0
2010-07-01,51.5631,50.8269,-0.0071283742800862,-0.044920843960636,0.3167556537148931,0.2702211665044569,52.0,0.0821917808219178,29,0.07945205479452055,1.722623182742435,1.0911477414062354,0.4918805939903048,0.0851809574565798,-12.070803135061842,5.896215143158239,-0.6314754413361996,-63.14754413361996,0.01,-63.14754413361996,-63.05824321178102,-62.968942289942085,-62.879641368103144,-62.7903404462642,1.0
2010-07-02,50.8269,50.166,-0.014277652041867,-0.0744947011908663,0.2702211665044569,0.2596296998771211,51.0,0.0821917808219178,29,0.07945205479452055,1.547563704924105,1.1456985428811421,0.5106413003657838,0.1012810858951812,-10.284862657374852,5.811166894044058,-0.40186516204296296,-40.1865162042963,0.01,-40.1865162042963,-40.103422098694274,-40.02032799309225,-39.93723388749023,-39.85413978188821,1.0
2010-07-06,50.166,51.9174,-0.0130029570955538,-0.0812660017508067,0.2596296998771211,0.2912961057893841,50.0,0.0821917808219178,29,0.07945205479452055,1.6340688701709425,2.878993297844083,0.5457272508212213,0.1061369429509871,-9.774810144251967,5.699913745970122,1.2449244276731406,124.49244276731406,0.01,124.49244276731406,124.25213177241493,124.01182077751581,123.77150978261668,123.53119878771756,0.0
2010-07-07,51.9174,52.6635,0.0349120918550414,-0.0118048787915702,0.2912961057893841,0.2960379912410643,52.0,0.0821917808219178,29,0.07945205479452055,1.7512704000070194,2.161438622498732,0.5208336026205855,0.0918873073744248,-11.26668845562889,5.9298603333958235,0.4101682224917127,41.01682224917127,0.01,41.01682224917127,40.918371677435914,40.81992110570056,40.7214705339652,40.62301996222985,0.0
2010-07-08,52.6635,53.4802,0.0143709045522311,0.0140603427858425,0.2960379912410643,0.2736088643094416,53.0,0.0821917808219178,29,0.07945205479452055,1.6849741425391755,1.956747872837525,0.4985806150082238,0.0892556987915345,-11.584426870603926,6.023254739103253,0.2717737302983494,27.17737302983494,0.01,27.17737302983494,27.074328881228112,26.97128473262129,26.868240584014462,26.76519643540764,0.0
2010-07-09,53.4802,52.8769,0.0155078944620088,0.0371796885757451,0.2736088643094416,0.2705305766473177,53.0,0.0821917808219178,29,0.07945205479452055,1.9867549020046769,1.6096917331596288,0.5736365376651807,0.0934736700051993,-10.867784071577512,6.012206567087339,-0.3770631688450481,-37.70631688450481,0.01,-37.70631688450481,-37.62123224505562,-37.53614760560643,-37.451062966157245,-37.36597832670805,1.0
2010-07-12,52.8769,54.5509,-0.0112808104681733,0.0403329732877668,0.2705305766473177,0.2947276545426994,53.0,0.0821917808219178,29,0.07945205479452055,1.6392776465480736,2.7423530102864575,0.516188513611604,0.0971976513147781,-10.714327120603365,6.042720281730646,1.1030753637383839,110.30753637383839,0.01,110.30753637383839,110.09022100960792,109.87290564537741,109.65559028114694,109.43827491691644,0.0
2010-07-13,54.5509,54.3554,0.0316584368599521,0.0874078060838017,0.2947276545426994,0.2785744966492641,55.0,0.0821917808219178,29,0.07945205479452055,1.691005596341249,1.4657583268102243,0.4897864972336952,0.0865228279540914,-11.933509700031056,6.237116041683751,-0.22524726953102459,-22.52472695310246,0.01,-22.52472695310246,-22.502013104293248,-22.479299255484033,-22.456585406674822,-22.433871557865608,1.0
2010-07-14,54.3554,53.8533,-0.0035838088830797,0.0469592082808461,0.2785744966492641,0.2795982413257669,54.0,0.0821917808219178,29,0.07945205479452055,1.9787860819479164,1.6839963946835894,0.5607788840931743,0.090830629373615,-11.267946812208256,6.144512899596608,-0.29478968726432697,-29.478968726432697,0.01,-29.478968726432697,-29.409978904217134,-29.34098908200157,-29.271999259786007,-29.203009437570444,1.0
2010-07-15,53.8533,51.8916,-0.0092373526825302,0.0225924976501752,0.2795982413257669,0.3040199707491889,54.0,0.0821917808219178,29,0.07945205479452055,1.715060435160613,0.9871051764024124,0.5147187553339587,0.0923535085805048,-11.249409731534689,6.155181545079516,-0.7279552587582006,-72.79552587582006,0.01,-72.79552587582006,-72.54438172712374,-72.29323757842742,-72.0420934297311,-71.79094928103477,1.0
2010-07-16,51.8916,52.1109,-0.0364267370801789,-0.0297044513670481,0.3040199707491889,0.3050552767546582,52.0,0.0821917808219178,29,0.07945205479452055,1.8132959673584883,1.9028263286645917,0.5191131116690993,0.0881044597777704,-11.717659219384815,5.9281955251241385,0.08953036130610337,8.953036130610336,0.01,8.953036130610336,8.923277971483905,8.893519812357471,8.863761653231041,8.834003494104609,0.0
2010-07-19,52.1109,52.985,0.0042261175219111,-0.0144864770816746,0.3050552767546582,0.3127765981278931,52.0,0.0821917808219178,29,0.07945205479452055,1.935393002071784,2.450640706371921,0.5383517266358294,0.0871316119270263,-11.792865039289197,5.932528431089257,0.5152477043001369,51.52477043001369,0.01,51.52477043001369,51.40578123963401,51.28679204925432,51.16780285887464,51.04881366849495,0.0
2010-07-20,52.985,52.0384,0.0167738419409375,-0.0287053009207913,0.3127765981278931,0.3108258615135207,53.0,0.0821917808219178,29,0.07945205479452055,1.9510679650000924,1.4453618245728066,0.5275754250557048,0.0837663413414179,-12.283149976288508,6.045581310141746,-0.5057061404272858,-50.57061404272858,0.01,-50.57061404272858,-50.44708225695179,-50.323550471175,-50.200018685398206,-50.07648689962141,1.0
2010-07-21,52.0384,53.887,-0.0178654336132867,-0.0426268595208572,0.3108258615135207,0.3389916408657492,52.0,0.0821917808219178,29,0.07945205479452055,1.9308261466457708,3.177847397434334,0.5320841829813376,0.0857525949688605,-11.99032627526381,5.932540033361065,1.2470212507885634,124.70212507885634,0.01,124.70212507885634,124.45489216323406,124.20765924761179,123.96042633198951,123.71319341636723,0.0
2010-07-22,53.887,55.2126,0.0355237670643215,0.0006257740936952,0.3389916408657492,0.3452364339656495,54.0,0.0821917808219178,29,0.07945205479452055,2.098082220495815,2.8543457902868283,0.5208990136721396,0.0760722764401345,-13.471508844554837,6.154769661937853,0.7562635697910132,75.62635697910132,0.01,75.62635697910132,75.45242879843619,75.27850061777107,75.10457243710594,74.9306442564408,0.0
2010-07-23,55.2126,56.4728,0.0245996251414999,0.0639987974932358,0.3452364339656495,0.3492043681039822,55.0,0.0821917808219178,29,0.07945205479452055,2.350808620600567,3.0799451005919067,0.5451352670794252,0.0725353360325094,-14.00981197719556,6.274383173563661,0.7291364799913396,72.91364799913396,0.01,72.91364799913396,72.74054029507289,72.56743259101181,72.39432488695074,72.22121718288967,0.0
2010-07-26,56.4728,56.2675,0.0228245002046634,0.0837041770531692,0.3492043681039822,0.3486983133329098,56.0,0.0821917808219178,29,0.07945205479452055,2.5609269348546277,2.403801080295633,0.5630335946676781,0.0696803447188593,-14.426398800981792,6.378183220995077,-0.15712585455899486,-15.712585455899486,0.01,-15.712585455899486,-15.685095340639837,-15.657605225380188,-15.630115110120537,-15.602624994860887,1.0
2010-07-27,56.2675,55.3605,-0.0036353784476774,0.0619514957063318,0.3486983133329098,0.3236404472334115,56.0,0.0821917808219178,29,0.07945205479452055,2.4435765901930644,1.7802443172816496,0.548676671118456,0.0703946216675783,-14.40240841928588,6.387530036267875,-0.6633322729114148,-66.33322729114148,0.01,-66.33322729114148,-66.21018654764316,-66.08714580414485,-65.96410506064653,-65.84106431714824,1.0
2010-07-28,55.3605,55.2126,-0.0161194295108187,0.0638393955233058,0.3236404472334115,0.3199554987251955,55.0,0.0821917808219178,29,0.07945205479452055,2.296853790707001,2.156163020686357,0.5570046827085111,0.0768721527302204,-13.194740758421196,6.267007781131906,-0.1406907700206439,-14.06907700206439,0.01,-14.06907700206439,-14.049874265628015,-14.030671529191638,-14.011468792755263,-13.992266056318886,1.0
2010-07-29,55.2126,55.2483,-0.0026715799170888,0.0245996251414999,0.3199554987251955,0.3177908353212638,55.0,0.0821917808219178,29,0.07945205479452055,2.1921980503282334,2.1623386555280035,0.5456998427011365,0.0782539181233756,-13.048568729583026,6.273363574051587,-0.02985939480022992,-2.985939480022992,0.01,-2.985939480022992,-2.9921741007258524,-2.9984087214287127,-3.004643342131573,-3.0108779628344333,0.0
2010-07-30,55.2483,56.2089,0.0006465915388877,0.0006465915388877,0.3177908353212638,0.3139562617255889,55.0,0.0821917808219178,29,0.07945205479452055,2.198152372385241,2.702403961515472,0.5485735387979436,0.0786684292317988,-12.968548058118646,6.27202926431386,0.5042515891302308,50.42515891302308,0.01,50.42515891302308,50.29204754383376,50.15893617464444,50.025824805455116,49.8927134362658,0.0
2010-08-02,56.2089,55.7594,0.0173869603227609,-0.0046730461390261,0.3139562617255889,0.3105850508300807,56.0,0.0821917808219178,29,0.07945205479452055,2.189609913911976,1.8955080845643053,0.5452884816753627,0.0783449751257747,-13.05296511118232,6.387322715392349,-0.2941018293476705,-29.41018293476705,0.01,-29.41018293476705,-29.35026936284297,-29.29035579091889,-29.230442218994806,-29.17052864707073,1.0
2010-08-03,55.7594,56.3429,-0.0079969542189938,-0.0090300795308125,0.3105850508300807,0.2913889203485016,56.0,0.0821917808219178,29,0.07945205479452055,1.930967151145776,2.0857748552638746,0.5095167993685482,0.0803292359521506,-12.840327764591278,6.375566185163274,0.15480770411809863,15.480770411809864,0.01,15.480770411809864,15.405170856703556,15.329571301597246,15.25397174649094,15.17837219138463,0.0
2010-08-04,56.3429,55.68,0.0104646032776536,0.0177455044661807,0.2913889203485016,0.2941149272462818,56.0,0.0821917808219178,29,0.07945205479452055,2.119417038506718,1.7522516677339581,0.5573919614234261,0.0838799808731517,-12.18310711683838,6.377318987635871,-0.36716537077276,-36.716537077276,0.01,-36.716537077276,-36.62555677437266,-36.53457647146932,-36.44359616856598,-36.35261586566265,1.0
