spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,option_pnl_contract,target_hedge_ratio_bucket,target_class
82.8636,82.6528,-0.0106157771630048,-0.0152202823007618,0.1500770718876763,0.1373012695454169,83.0,0.0821917808219178,30,29,0.07945205479452055,1.4559048563534347,1.2037985281192007,0.5161906648256176,0.1118046521718808,-9.884946804491433,9.469568878769492,51.61906648256176,11.18046521718808,-988.4946804491433,946.9568878769492,-0.25210632823423396,-25.210632823423396,1.0,4
82.6528,83.446,-0.0025439396791836,-0.0170374405069132,0.1373012695454169,0.1407621557052681,83.0,0.0821917808219178,30,29,0.07945205479452055,1.2288339400956758,1.6624399170494328,0.4903582700490306,0.1225848742840103,-9.072547203461896,9.450504002752384,49.03582700490306,12.258487428401029,-907.2547203461896,945.0504002752384,0.433605976953757,43.3605976953757,1.0,4
83.446,84.1353,0.0095967710712765,-0.0106832362938381,0.1407621557052681,0.1415481576307987,83.0,0.0821917808219178,30,29,0.07945205479452055,1.6883806507466304,2.0999483033761237,0.5847565226755659,0.1157851329161858,-9.400620675603012,9.327776790693555,58.47565226755659,11.578513291618581,-940.0620675603012,932.7776790693555,0.41156765262949335,41.156765262949335,1.0,4
84.1353,85.2372,0.0082604318960766,0.0076819983256262,0.1415481576307987,0.1401155760556416,84.0,0.0821917808219178,30,29,0.07945205479452055,1.537160853970633,2.1717223983152536,0.5480404174024885,0.1159976701344601,-9.56308634063372,9.552969097239789,54.804041740248856,11.59976701344601,-956.3086340633721,955.2969097239788,0.6345615443446206,63.456154434462064,1.0,4
85.2372,85.4849,0.0130967620012052,0.0177248017078852,0.1401155760556416,0.1242144183210888,85.0,0.0821917808219178,30,29,0.07945205479452055,1.5971893107125368,1.5642857003818165,0.5599494203275966,0.1151965646027326,-9.599566974515842,9.638571746721398,55.99494203275967,11.51965646027326,-959.9566974515842,963.8571746721399,-0.03290361033072031,-3.290361033072031,0.0,0
85.4849,85.0644,0.0029060081748344,0.0316339140466983,0.1242144183210888,0.1253624194614954,85.0,0.0821917808219178,30,29,0.07945205479452055,1.5881530797543275,1.3353260430808405,0.597462960345578,0.1271187152784955,-8.650998539828088,9.483938110860604,59.7462960345578,12.71187152784955,-865.0998539828088,948.3938110860604,-0.25282703667348705,-25.282703667348706,1.0,4
85.0644,85.5379,-0.0049189973901822,0.0291774749312789,0.1253624194614954,0.1253311525558444,85.0,0.0821917808219178,30,29,0.07945205479452055,1.3593920027829045,1.606530242921096,0.5428632640845589,0.1297371205637243,-8.7213117598313,9.67287769424068,54.286326408455885,12.97371205637243,-872.13117598313,967.2877694240681,0.2471382401381914,24.713824013819142,1.0,4
85.5379,85.2282,0.0055663708907602,0.025068906837955,0.1253311525558444,0.1211229000398607,86.0,0.0821917808219178,30,29,0.07945205479452055,1.1067772806951268,0.9030139539378581,0.4747415650929178,0.1295408169773329,-8.629142959266002,9.763627979015876,47.47415650929178,12.954081697733292,-862.9142959266002,976.3627979015876,-0.20376332675726871,-20.37633267572687,1.0,4
85.2282,85.0334,-0.0036206172936206,0.0129897914430685,0.1211229000398607,0.1216001006362775,85.0,0.0821917808219178,30,29,0.07945205479452055,1.4092702364729064,1.2827680837895983,0.5657565740592904,0.1329636005695173,-8.48898183528817,9.615105427257085,56.575657405929036,13.29636005695173,-848.898183528817,961.5105427257084,-0.1265021526833081,-12.650215268330811,1.0,4
85.0334,85.5779,-0.0022856284656956,-0.0023909748325848,0.1216001006362775,0.1094688091667532,85.0,0.0821917808219178,30,29,0.07945205479452055,1.3062119458800223,1.484596759598638,0.539601452768669,0.1339138870590288,-8.496176742124995,9.677585784014978,53.960145276866896,13.391388705902878,-849.6176742124994,967.7585784014977,0.1783848137186157,17.83848137186157,0.5,2
85.5779,85.6557,0.0064033662066904,0.0010879114323114,0.1094688091667532,0.101397933828102,86.0,0.0821917808219178,30,29,0.07945205479452055,0.9708588648066084,0.9092388461656853,0.475075759112696,0.1482501605526816,-7.695882043559274,9.768709764229271,47.5075759112696,14.825016055268158,-769.5882043559274,976.8709764229271,-0.061620018640923147,-6.162001864092314,0.0,0
85.6557,85.0644,0.0009091132173142,0.0069512040289474,0.101397933828102,0.1038124008205515,86.0,0.0821917808219178,30,29,0.07945205479452055,0.929251902400587,0.6741420872425223,0.4845889665023913,0.1600981435329176,-7.255828541648024,9.7894057383459,48.45889665023913,16.00981435329176,-725.5828541648025,978.94057383459,-0.25510981515806463,-25.510981515806463,1.0,4
85.0644,85.6238,-0.0069032183497419,-0.0055355579222775,0.1038124008205515,0.1054740764938376,85.0,0.0821917808219178,30,29,0.07945205479452055,1.1511097624831237,1.4769633232588575,0.5490165259336673,0.1563882467952202,-7.464250682376626,9.65555900703702,54.901652593366734,15.63882467952202,-746.4250682376626,965.555900703702,0.3258535607757338,32.58535607757338,1.0,4
85.6238,85.7417,0.0065761940365181,0.0046416561654476,0.1054740764938376,0.1018791026422181,86.0,0.0821917808219178,30,29,0.07945205479452055,0.9537432882239472,0.9560166492430824,0.480731201824946,0.1539035622943379,-7.482482789919239,9.78164258636148,48.0731201824946,15.390356229433792,-748.2482789919239,978.164258636148,0.0022733610191352227,0.22733610191352227,0.0,0
