Date,Open,High,Low,Close,Volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega,hedge_0,hedge_25,hedge_50,hedge_75,hedge_100,spot_next,sigma_next,call_price_next,option_pnl,option_pnl_contract,total_pnl_0,total_pnl_25,total_pnl_50,total_pnl_75,total_pnl_100,best_hedge_idx,target_hedge_ratio
2006-04-12,90.306,90.6007,90.2401,90.4639,4567446.2963228,0.0032015454359957,-0.009754255377374,0.0713049225371351,90.4639,90.0,30,0.0821917808219178,0.0713049225371351,0.03,call,1.1280342923470243,0.6488940767151208,0.2005202425971121,-5.8989496929948135,9.617379144669131,-0.0,-0.1622235191787802,-0.3244470383575604,-0.4866705575363406,-0.6488940767151208,90.4539,0.0695258892580314,1.088477736219474,-0.03955655612755038,-3.955655612755038,-3.955655612755038,-3.9556556127550393,-3.955655612755041,-3.9556556127550424,-3.955655612755044,0,0.0
2006-04-13,90.3829,90.8934,90.2591,90.4539,5202503.4558199,-0.0001105413319566,-0.0080949994571897,0.0695258892580314,90.4539,90.0,30,0.0821917808219178,0.0695258892580314,0.03,call,1.1044419189094654,0.6502727745312326,0.2053801158576807,-5.792861104861765,9.6025799180114,-0.0,-0.1625681936328081,-0.3251363872656163,-0.4877045808984244,-0.6502727745312326,90.0842,0.0705823987393328,0.87294646656526,-0.23149545234420543,-23.149545234420543,-23.149545234420543,-23.09106945517082,-23.0325936759211,-22.974117896671377,-22.915642117421655,4,1.0
2006-04-17,90.4829,90.7496,89.7186,90.0842,6697736.8294954,-0.0040871648430859,-0.0038008181103398,0.0705823987393328,90.0842,90.0,30,0.0821917808219178,0.0705823987393328,0.03,call,0.8891297969714245,0.5707105983036699,0.2154053763054184,-5.869969043611459,10.140948913418235,-0.0,-0.1426776495759174,-0.2853552991518349,-0.4280329487277524,-0.5707105983036699,91.5657,0.0935527069286216,2.096596755276707,1.2074669583052824,120.74669583052824,120.74669583052824,120.53389211618575,120.32108840184327,120.1082846875008,119.89548097315831,0,0.0
2006-04-18,90.2491,91.6917,90.2491,91.5657,13342937.204072,0.0164457252215151,0.010071404381778,0.0935527069286216,91.5657,92.0,30,0.0821917808219178,0.0935527069286216,0.03,call,0.8804612827721243,0.4716672920878646,0.1620352876814953,-7.214326120283228,10.446239838275732,-0.0,-0.1179168230219661,-0.2358336460439323,-0.3537504690658984,-0.4716672920878646,91.7505,0.0930122704115531,0.9446187058022133,0.06415742303008898,6.415742303008898,6.415742303008898,6.3927721058842195,6.369801908759541,6.346831711634863,6.323861514510185,0,0.0
2006-04-19,91.7115,91.9104,91.345,91.7505,7368276.0914081,0.002018222980876,0.0174693263779841,0.0930122704115531,91.7505,92.0,30,0.0821917808219178,0.0930122704115531,0.03,call,0.9647228162100774,0.5015805331513238,0.1630586255091483,-7.289269194365518,10.493715659216068,-0.0,-0.1253951332878309,-0.2507902665756619,-0.3761853998634928,-0.5015805331513238,92.281,0.0921441062929056,1.2243693626800862,0.25964654647000884,25.964654647000884,25.964654647000884,25.89687857745881,25.82910250791674,25.761326438374663,25.693550368832593,0,0.0
2006-04-20,91.7985,92.6167,91.7305,92.281,12430602.919974,0.0057819848393196,0.0200864654298567,0.0921441062929056,92.281,92.0,30,0.0821917808219178,0.0921441062929056,0.03,call,1.2446748486152115,0.5878404332660638,0.1596668590691737,-7.3622963717749315,10.297583415582237,-0.0,-0.1469601083165159,-0.2939202166330319,-0.4408803249495479,-0.5878404332660638,92.1971,0.0916241800924512,1.170320361236925,-0.07435448737828643,-7.435448737828643,-7.435448737828643,-7.424588385824052,-7.413728033819462,-7.402867681814871,-7.392007329810281,4,1.0
2006-04-21,92.6357,92.6816,91.9653,92.1971,8588316.4610391,-0.0009091795710925,0.0192716953055644,0.0916241800924512,92.1971,92.0,30,0.0821917808219178,0.0916241800924512,0.03,call,1.190532046750434,0.5747481768896437,0.1618284056700874,-7.328023450883529,10.35923699283794,-0.0,-0.1436870442224109,-0.2873740884448219,-0.4310611326672328,-0.5747481768896437,92.1602,0.0916330473805606,1.1493207463989705,-0.041211300351463365,-4.1211300351463365,-4.1211300351463365,-4.117264853656753,-4.11339967216717,-4.109534490677587,-4.105669309188003,4,1.0
2006-04-24,92.0732,92.264,91.8165,92.1602,6304106.3173683,-0.0004002295083034,0.0230451066890753,0.0916330473805606,92.1602,92.0,30,0.0821917808219178,0.0916330473805606,0.03,call,1.1695262058579845,0.5687615700434415,0.1623247099151077,-7.325658772381619,10.38369618450428,-0.0,-0.1421903925108603,-0.2843807850217207,-0.4265711775325811,-0.5687615700434415,91.7305,0.0928342871268122,0.932812476149202,-0.23671372970878246,-23.671372970878245,-23.671372970878245,-23.61169566314144,-23.552018355404627,-23.49234104766782,-23.432663739931016,4,1.0
2006-04-25,92.236,92.264,91.4709,91.7305,10108220.937127,-0.0046625332844328,0.0017998005803483,0.0928342871268122,91.7305,92.0,30,0.0821917808219178,0.0928342871268122,0.03,call,0.952856523113674,0.4982953899744032,0.1634066545250188,-7.267622518122107,10.4914147783326,-0.0,-0.1245738474936008,-0.2491476949872016,-0.3737215424808024,-0.4982953899744032,92.1971,0.087275918588746,1.1260630743866642,0.17320655127299023,17.320655127299023,17.320655127299023,17.261283231583572,17.201911335868125,17.14253944015267,17.08316754443722,0,0.0
2006-04-26,91.8435,92.4498,91.7985,92.1971,7388399.5666905,0.0050866396672861,0.0048675484057307,0.087275918588746,92.1971,92.0,30,0.0821917808219178,0.087275918588746,0.03,call,1.1455216752016568,0.5779251879718857,0.1696258705085647,-7.055555398987197,10.343069188588206,-0.0,-0.1444812969929714,-0.2889625939859429,-0.4334438909789143,-0.5779251879718857,92.5228,0.0865858698268152,1.3165076162100604,0.17098594100840359,17.09859410084036,17.09859410084036,17.05009172943982,17.00158935803928,16.953086986638738,16.904584615238196,0,0.0
2006-04-27,91.7805,92.7615,91.5947,92.5228,17857606.80103,0.0035326490746454,0.0026202576911822,0.0865858698268152,92.5228,93.0,30,0.0821917808219178,0.0865858698268152,0.03,call,0.7987204347712549,0.4619603790211666,0.1729098771899864,-6.8068685094119905,10.53398635072644,-0.0,-0.1154900947552916,-0.2309801895105833,-0.3464702842658749,-0.4619603790211666,92.6167,0.0838396054880006,0.7953564421390453,-0.003363992632209545,-0.3363992632209545,-0.3363992632209545,-0.34839868406602825,-0.36039810491110197,-0.3723975257561757,-0.3843969466012494,0,0.0
2006-04-28,92.4328,92.7615,92.1971,92.6167,5045025.2244876,0.0010148849797022,0.0045511192868321,0.0838396054880006,92.6167,93.0,30,0.0821917808219178,0.0838396054880006,0.03,call,0.81381606793245,0.4771840008639845,0.17891481895598,-6.695223561802106,10.575539581591537,-0.0,-0.1192960002159961,-0.2385920004319922,-0.3578880006479883,-0.4771840008639845,92.1232,0.0866607982521706,0.610895637290497,-0.20292043064195298,-20.292043064195298,-20.292043064195298,-20.234363448090864,-20.176683831986427,-20.119004215881997,-20.061324599777564,4,1.0
2006-05-01,92.6626,92.8545,92.0303,92.1232,6934145.371031,-0.0053284126944708,-0.0004014748231884,0.0866607982521706,92.1232,92.0,30,0.0821917808219178,0.0866607982521706,0.03,call,1.096883738852938,0.565737360684168,0.1719309861315144,-7.009698528503811,10.393055823634176,-0.0,-0.141434340171042,-0.282868680342084,-0.424303020513126,-0.565737360684168,92.8005,0.0895161989467764,1.526386996535308,0.4295032576823701,42.95032576823701,42.95032576823701,42.85311794623745,42.75591012423789,42.65870230223833,42.56149448023878,0,0.0
2006-05-02,92.4778,92.8455,92.32,92.8005,7416390.0465116,0.0073521110860239,0.0116646044663442,0.0895161989467764,92.8005,93.0,30,0.0821917808219178,0.0895161989467764,0.03,call,0.9647771735758256,0.5100658853148988,0.1674579039743027,-7.169114578764923,10.610511157037594,-0.0,-0.1275164713287247,-0.2550329426574494,-0.3825494139861741,-0.5100658853148988,92.6716,0.0880226721222909,0.8652859343426869,-0.09949123923313874,-9.949123923313874,-9.949123923313874,-9.933962214872889,-9.918800506431902,-9.903638797990917,-9.88847708954993,4,1.0
2006-05-03,92.6447,92.7535,92.338,92.6716,5829351.2624449,-0.0013890011368473,0.005146582701625,0.0880226721222909,92.6716,93.0,30,0.0821917808219178,0.0880226721222909,0.03,call,0.8845985171357924,0.4880934366454299,0.1705144470482617,-7.003444762890565,10.594426254219035,-0.0,-0.1220233591613574,-0.2440467183227149,-0.3660700774840724,-0.4880934366454299,92.9473,0.0878702008251896,1.0043831106621752,0.11978459352638282,11.978459352638282,11.978459352638282,11.943597278925882,11.908735205213482,11.873873131501082,11.839011057788682,0,0.0
2006-05-04,92.7905,93.1971,92.7905,92.9473,5065157.7089366,0.002975021473677,0.0045880582948203,0.0878702008251896,92.9473,93.0,30,0.0821917808219178,0.0878702008251896,0.03,call,1.0240253901467469,0.5350517783336254,0.1697214897800998,-7.121843002704611,10.589620624220608,-0.0,-0.1337629445834063,-0.2675258891668127,-0.401288833750219,-0.5350517783336254,94.0113,0.094828821017283,1.7312488823615055,0.7072234922147587,70.72234922147587,70.72234922147587,70.57868781899329,70.43502641651071,70.29136501402813,70.14770361154554,0,0.0
2006-05-05,93.3908,94.1621,93.323,94.0113,8456859.7061015,0.011447347045046,0.0150577595617207,0.094828821017283,94.0113,94.0,30,0.0821917808219178,0.094828821017283,0.03,call,1.144287252691676,0.5432846360370817,0.1551704925553898,-7.664151663234671,10.689022629249388,-0.0,-0.1358211590092704,-0.2716423180185408,-0.4074634770278112,-0.5432846360370817,94.1061,0.0873641633044986,1.097181807325505,-0.047105445366171006,-4.710544536617101,-4.710544536617101,-4.724778594081271,-4.739012651545441,-4.753246709009612,-4.767480766473783,0,0.0
2006-05-08,94.0113,94.279,94.0113,94.1061,4298759.9126502,0.0010083894170167,0.0215244368410998,0.0873641633044986,94.1061,94.0,30,0.0821917808219178,0.0873641633044986,0.03,call,1.1170509451035642,0.561987365386212,0.1672089853918935,-7.20416627327687,10.63302597708827,-0.0,-0.140496841346553,-0.280993682693106,-0.421490524039659,-0.561987365386212,94.5577,0.0879153731664557,1.373387734981172,0.2563367898776079,25.63367898776079,25.63367898776079,25.568825645795222,25.50397230382965,25.439118961864082,25.374265619898512,0,0.0
2006-05-09,94.1621,94.6366,94.1241,94.5577,4852446.2787954,0.0047988387575299,0.0189352428058038,0.0879153731664557,94.5577,95.0,30,0.0821917808219178,0.0879153731664557,0.03,call,0.8512706367639069,0.4702189218491678,0.1669251637829869,-7.076213812111069,10.784718782332371,-0.0,-0.1175547304622919,-0.2351094609245839,-0.3526641913868759,-0.4702189218491678,94.7465,0.0834833050410928,0.8759669287479852,0.0246962919840783,2.46962919840783,2.46962919840783,2.4462593179919265,2.4228894375760226,2.399519557160119,2.376149676744215,0,0.0
2006-05-10,94.4868,94.9423,94.3159,94.7465,10178796.746773,0.0019966644704767,0.0223898152184702,0.0834833050410928,94.7465,95.0,30,0.0821917808219178,0.0834833050410928,0.03,call,0.8949978007386648,0.5013365110639414,0.1759262411436902,-6.901485231319039,10.836399301501642,-0.0,-0.1253341277659853,-0.2506682555319707,-0.376002383297956,-0.5013365110639414,93.6666,0.0968449781376942,0.5660677798972849,-0.3289300208413799,-32.89300208413799,-32.89300208413799,-32.758907100841164,-32.62481211754434,-32.49071713424751,-32.356622150950685,4,1.0
2006-05-11,94.6536,94.6536,93.3809,93.6666,11826963.727706,-0.0113977825038391,0.0077387939187045,0.0968449781376942,93.6666,94.0,30,0.0821917808219178,0.0968449781376942,0.03,call,0.9878698445106052,0.489915314283501,0.1533540398840207,-7.656437847994758,10.709525498256012,-0.0,-0.1224788285708752,-0.2449576571417505,-0.3674364857126257,-0.489915314283501,92.6097,0.107265614488208,0.6357721347077074,-0.3520977098028978,-35.209770980289775,-35.209770980289775,-35.081547894658925,-34.953324809028075,-34.825101723397225,-34.69687863776638,4,1.0
2006-05-12,93.4278,93.5517,92.5717,92.6097,12243059.097431,-0.0112836379242974,-0.0149088460642496,0.107265614488208,92.6097,93.0,30,0.0821917808219178,0.107265614488208,0.03,call,1.0582946196153742,0.4835679690087407,0.1399620395036064,-8.217548068764767,10.583081297436228,-0.0,-0.1208919922521851,-0.2417839845043703,-0.3626759767565555,-0.4835679690087407,92.9373,0.1056837670674786,1.184673313925984,0.12637869431060977,12.637869431060977,12.637869431060977,12.59705629447664,12.556243157892304,12.515430021307969,12.474616884723632,0,0.0
2006-05-15,92.31,93.0223,92.216,92.9373,9059148.5243875,0.0035374264250935,-0.0124200237816677,0.1056837670674786,92.9373,93.0,30,0.0821917808219178,0.1056837670674786,0.03,call,1.2074483256831172,0.5296029918986629,0.1412861792522932,-8.255380527566937,10.600258564248753,-0.0,-0.1324007479746657,-0.2648014959493314,-0.3972022439239971,-0.5296029918986629,92.9173,0.0899847296379142,1.0104725287651775,-0.19697579691793976,-19.697579691793976,-19.697579691793976,-19.696255684314227,-19.694931676834486,-19.693607669354737,-19.692283661874992,4,1.0
2006-05-16,93.0133,93.267,92.7006,92.9173,8557757.3676987,-0.0002151988491164,-0.0173481376979347,0.0899847296379142,92.9173,93.0,30,0.0821917808219178,0.0899847296379142,0.03,call,1.030459475299537,0.5294922715062511,0.1659745804640264,-7.246583804233333,10.598196050386523,-0.0,-0.1323730678765627,-0.2647461357531255,-0.3971192036296883,-0.5294922715062511,91.0442,0.1163918571437947,0.5293769960679526,-0.5010824792315844,-50.108247923158444,-50.108247923158444,-49.86162366039762,-49.6149993976368,-49.368375134875976,-49.12175087211515,4,1.0
2006-05-17,92.4598,92.5817,90.9874,91.0442,21170630.744658,-0.0201587863616354,-0.0390758497675375,0.1163918571437947,91.0442,91.0,30,0.0821917808219178,0.1163918571437947,0.03,call,1.349031769791985,0.5418642336630044,0.130593314346135,-8.77184513162539,10.355629414328718,-0.0,-0.1354660584157511,-0.2709321168315022,-0.4063981752472533,-0.5418642336630044,90.5727,0.1152165358916587,1.0724674589453684,-0.2765643108466165,-27.656431084661648,-27.656431084661648,-27.59391349870278,-27.531395912743907,-27.46887832678504,-27.406360740826166,4,1.0
2006-05-18,91.4469,92.3839,90.4739,90.5727,13027126.87261,-0.0051788032625912,-0.03303098436369,0.1152165358916587,90.5727,91.0,30,0.0821917808219178,0.1152165358916587,0.03,call,1.0959747038185483,0.479532988388006,0.1331716269243593,-8.52123326428674,10.345453619773403,-0.0,-0.1198832470970015,-0.239766494194003,-0.3596497412910045,-0.479532988388006,90.6157,0.1153211355924098,1.0942095799921248,-0.0017651238264235758,-0.17651238264235758,-0.17651238264235758,-0.18286619473849944,-0.18922000683464127,-0.1955738189307831,-0.20192763102692496,0,0.0
2006-05-19,90.7406,90.8115,89.9334,90.6157,27224590.54234,0.0004747567423739,-0.0215312218914432,0.1153211355924098,90.6157,91.0,30,0.0821917808219178,0.1153211355924098,0.03,call,1.117801081450338,0.4852852374613376,0.133072389732265,-8.55148711826752,10.356956592233727,-0.0,-0.1213213093653344,-0.2426426187306688,-0.3639639280960032,-0.4852852374613376,90.2041,0.1160468573345967,0.9137598485698177,-0.20404123288052034,-20.404123288052034,-20.404123288052034,-20.355400650210914,-20.306678012369794,-20.257955374528674,-20.209232736687557,4,1.0
2006-05-22,89.9874,90.7855,89.6387,90.2041,20385705.096608,-0.0045422592332234,-0.0294090747202683,0.1160468573345967,90.2041,90.0,30,0.0821917808219178,0.1160468573345967,0.03,call,1.4192934505257,0.5631007992860869,0.1312676940782188,-8.673199903279626,10.187607063073443,-0.0,-0.1407751998215217,-0.2815503996430434,-0.4223255994645651,-0.5631007992860869,89.7186,0.1163719560691636,1.1411930286191279,-0.27810042190657214,-27.810042190657214,-27.810042190657214,-27.74310358314208,-27.676164975626946,-27.609226368111813,-27.54228776059668,4,1.0
2006-05-23,90.7496,91.0053,89.7106,89.7186,11882692.430681,-0.0053822387230735,-0.034425236204668,0.1163719560691636,89.7186,90.0,30,0.0821917808219178,0.1163719560691636,0.03,call,1.164841873596444,0.4986933469146589,0.1332793048200794,-8.571626791452614,10.261348075344117,-0.0,-0.1246733367286647,-0.2493466734573294,-0.3740200101859942,-0.4986933469146589,90.334,0.117779875811771,1.486866150724623,0.32202427712817894,32.202427712817894,32.202427712817894,32.12445700802778,32.04648630323768,31.96851559844757,31.89054489365746,0,0.0
2006-05-24,90.0982,90.7006,89.5758,90.334,18892809.101174,0.0068592242857112,-0.0078006067382655,0.117779875811771,90.334,90.0,30,0.0821917808219178,0.117779875811771,0.03,call,1.5110921832958368,0.5791067607502062,0.1282099073463083,-8.780709482786765,10.127996700605085,-0.0,-0.1447766901875515,-0.2895533803751031,-0.4343300705626546,-0.5791067607502062,91.0892,0.1214305554085249,1.99447264625541,0.48338046295957326,48.33804629595733,48.33804629595733,48.22726317262581,48.116480049294296,48.00569692596278,47.894913802631265,0,0.0
2006-05-25,90.6916,91.1252,90.4639,91.0892,10538429.666948,0.0083600859034251,0.0057026013357226,0.1214305554085249,91.0892,91.0,30,0.0821917808219178,0.1214305554085249,0.03,call,1.4256767601256255,0.5463234411053802,0.1249568312653026,-9.094138250404416,10.34785062680908,-0.0,-0.136580860276345,-0.2731617205526901,-0.4097425808290351,-0.5463234411053802,91.6827,0.1240343620423142,1.772346113425158,0.3466693532995324,34.66693532995324,34.66693532995324,34.58450878077647,34.502082231599694,34.41965568242292,34.33722913324615,0,0.0
2006-05-26,91.4189,91.7115,90.7765,91.6827,6481588.9027792,0.0065155913104955,0.0117750014622188,0.1240343620423142,91.6827,92.0,30,0.0821917808219178,0.1240343620423142,0.03,call,1.256342954057473,0.4959962314140346,0.1223614421739229,-9.23830357368967,10.485515427409991,-0.0,-0.1239990578535086,-0.2479981157070173,-0.371997173560526,-0.4959962314140346,90.0842,0.1370736380425075,0.7134902381744617,-0.5428527158830114,-54.28527158830114,-54.28527158830114,-54.08829908490084,-53.89132658150055,-53.69435407810025,-53.49738157469994,4,1.0
2006-05-30,91.292,91.3739,90.0553,90.0842,10188611.73335,-0.0174351322550492,-0.0013292078741432,0.1370736380425075,90.0842,90.0,30,0.0821917808219178,0.1370736380425075,0.03,call,1.568008932623826,0.5422841713653018,0.1120584696772773,-9.961682035091297,10.245290312846928,-0.0,-0.1355710428413254,-0.2711420856826509,-0.4067131285239763,-0.5422841713653018,90.8295,0.1378622755973042,1.9832697303026094,0.41526079767878343,41.52607976787834,41.52607976787834,41.423682959220294,41.32128615056224,41.21888934190419,41.11649253324613,0,0.0
2006-05-31,90.4369,90.8934,90.0553,90.8295,8759176.30793,0.0082733709129902,0.0123820478696725,0.1378622755973042,90.8295,91.0,30,0.0821917808219178,0.1378622755973042,0.03,call,1.4586242232847226,0.5138401115484078,0.111061121578554,-10.063561837397856,10.382208230202602,-0.0,-0.1284600278871019,-0.2569200557742039,-0.3853800836613058,-0.5138401115484078,91.3829,0.1401478204914593,1.7550032278532157,0.2963790045684931,29.63790045684931,29.63790045684931,29.56552607713771,29.49315169742612,29.420777317714524,29.34840293800293,0,0.0
2006-06-01,90.7196,91.5847,90.6157,91.3829,7342746.1151059,0.0060927341887824,0.0116113534217459,0.1401478204914593,91.3829,91.0,30,0.0821917808219178,0.1401478204914593,0.03,call,1.783365019078623,0.573762795792868,0.1067911378679458,-10.277519689892376,10.272586919838028,-0.0,-0.143440698948217,-0.286881397896434,-0.430322096844651,-0.573762795792868,91.355,0.1395007398814591,1.7324911661117,-0.05087385296692304,-5.087385296692304,-5.087385296692304,-5.08481770818113,-5.082250119669957,-5.079682531158784,-5.0771149426476105,4,1.0
2006-06-02,91.6637,91.7405,90.9604,91.355,8045060.7078592,-0.0003053087612672,0.0029180188211115,0.1395007398814591,91.355,91.0,30,0.0821917808219178,0.1395007398814591,0.03,call,1.7607446364055974,0.5710326190508066,0.107455619408997,-10.238210226255704,10.282499027224173,-0.0,-0.1427581547627016,-0.2855163095254033,-0.4282744642881049,-0.5710326190508066,89.9714,0.1404015298150291,1.0574349840907047,-0.7033096523148927,-70.33096523148927,-70.33096523148927,-70.13487263010722,-69.93878002872518,-69.74268742734313,-69.54659482596108,4,1.0
2006-06-05,91.1822,91.2371,89.7376,89.9714,12201205.512143,-0.0151453122434459,-0.0186654625136475,0.1404015298150291,89.9714,90.0,30,0.0821917808219178,0.1404015298150291,0.03,call,1.5417049247225592,0.5292911265250019,0.1098618353135763,-10.147735376872898,10.262567740876044,-0.0,-0.1323227816312504,-0.2646455632625009,-0.3969683448937514,-0.5292911265250019,89.4099,0.1405922158733328,1.2364317314538837,-0.3052731932686754,-30.52731932686754,-30.52731932686754,-30.454343312797903,-30.38136729872827,-30.308391284658633,-30.235415270588998,4,1.0
2006-06-06,90.0473,90.1841,88.7846,89.4099,18583255.135456,-0.006240872099356,-0.0074852193836433,0.1405922158733328,89.4099,89.0,30,0.0821917808219178,0.1405922158733328,0.03,call,1.7690169816947048,0.5774329928105474,0.1086085277089129,-10.076574719321144,10.032861359253843,-0.0,-0.1443582482026368,-0.2887164964052737,-0.4330747446079105,-0.5774329928105474,88.7756,0.1387076502222669,1.3784636897014266,-0.39055329199327815,-39.055329199327815,-39.055329199327815,-38.96520634497491,-38.875083490622,-38.7849606362691,-38.6948377819162,4,1.0
2006-06-07,89.5128,90.0024,88.7276,88.7756,11127704.243472,-0.007094292690183,-0.0226126974165882,0.1387076502222669,88.7756,89.0,30,0.0821917808219178,0.1387076502222669,0.03,call,1.4057159455459851,0.5073421240746006,0.1129869492359302,-9.875179849069514,10.151829606233008,-0.0,-0.1268355310186501,-0.2536710620373003,-0.3805065930559504,-0.5073421240746006,88.6138,0.1374986979889132,1.285998881492084,-0.11971706405390115,-11.971706405390115,-11.971706405390115,-11.952452771781484,-11.933199138172853,-11.913945504564222,-11.894691870955592,4,1.0
2006-06-08,88.7126,89.1562,87.401,88.6138,31919446.475729,-0.0018225728691216,-0.0303021681299237,0.1374986979889132,88.6138,89.0,30,0.0821917808219178,0.1374986979889132,0.03,call,1.3128599402471297,0.4888077075547278,0.1141628934802561,-9.734192431437172,10.131054808798316,-0.0,-0.1222019268886819,-0.2444038537773639,-0.3666057806660459,-0.4888077075547278,88.4819,0.1342227568357048,1.190194057788318,-0.1226658824588116,-12.26658824588116,-12.26658824588116,-12.25169183099343,-12.2367954161057,-12.221899001217967,-12.207002586330237,4,1.0
2006-06-09,88.9564,89.2281,88.354,88.4819,8957773.3769569,-0.0014884814780542,-0.0314498385419518,0.1342227568357048,88.4819,88.0,30,0.0821917808219178,0.1342227568357048,0.03,call,1.7307927222103745,0.5891035393961139,0.1142348922765359,-9.568021232034098,9.86647911717094,-0.0,-0.1472758848490284,-0.2945517696980569,-0.4418276545470854,-0.5891035393961139,87.7556,0.1320742172428545,1.2861433876445787,-0.4446493345657958,-44.46493345657958,-44.46493345657958,-44.359439740262225,-44.25394602394486,-44.14845230762751,-44.042958591310146,4,1.0
2006-06-12,88.7756,88.8256,87.6787,87.7556,11114700.011895,-0.0082084584530847,-0.0246278261758736,0.1320742172428545,87.7556,88.0,30,0.0821917808219178,0.1320742172428545,0.03,call,1.3119495528037175,0.5042299040611936,0.1200545358024579,-9.351811185159914,10.036324354155832,-0.0,-0.1260574760152984,-0.2521149520305968,-0.3781724280458952,-0.5042299040611936,86.9655,0.13177698027963,0.9238315826981207,-0.3881179701055968,-38.81179701055968,-38.81179701055968,-38.71345957352015,-38.615122136480615,-38.516784699441075,-38.41844726240154,4,1.0
2006-06-13,87.7726,88.363,86.9575,86.9655,16062151.957286,-0.009003414027139,-0.0273392543778707,0.13177698027963,86.9655,87.0,30,0.0821917808219178,0.13177698027963,0.03,call,1.4011312839789838,0.52935888396984,0.121096384548359,-9.291006576997296,9.919576135076728,-0.0,-0.13233972099246,-0.26467944198492,-0.39701916297738,-0.52935888396984,88.0733,0.1432943545368103,2.140559874947108,0.7394285909681244,73.94285909681244,73.94285909681244,73.79492975668707,73.6470004165617,73.49907107643632,73.35114173631096,0,0.0
2006-06-14,87.1133,88.0903,86.9495,88.0733,12707022.171703,0.0127383847617732,-0.0079109575153532,0.1432943545368103,88.0733,88.0,30,0.0821917808219178,0.1432943545368103,0.03,call,1.5906091344369884,0.5401570572996686,0.1097020842002738,-10.115865498982616,10.022149753172828,-0.0,-0.1350392643249171,-0.2700785286498343,-0.4051177929747514,-0.5401570572996686,89.7106,0.1464220249746193,2.6175103169019565,1.026901182464968,102.69011824649681,102.69011824649681,102.46766806637437,102.24521788625195,102.0227677061295,101.80031752600706,0,0.0
2006-06-15,88.2461,89.7926,88.1752,89.7106,13765535.190094,0.0185901970290656,0.0123773046636077,0.1464220249746193,89.7106,90.0,30,0.0821917808219178,0.1464220249746193,0.03,call,1.4691836839128172,0.5011982962986946,0.1059360417041491,-10.444132740123488,10.260441843983171,-0.0,-0.1252995740746736,-0.2505991481493473,-0.375898722224021,-0.5011982962986946,89.4029,0.1458425066646581,1.2857644570551372,-0.18341922685767997,-18.341922685767997,-18.341922685767997,-18.304621002565966,-18.267319319363935,-18.230017636161907,-18.192715952959876,4,1.0
2006-06-16,89.3569,89.7186,89.1911,89.4029,7060313.7451339,-0.0034299179807067,0.0104089084886287,0.1458425066646581,89.4029,89.0,30,0.0821917808219178,0.1458425066646581,0.03,call,1.8176968849619897,0.5745242376202961,0.1048559521892867,-10.399611435262257,10.04636173683342,-0.0,-0.143631059405074,-0.287262118810148,-0.4308931782152221,-0.5745242376202961,88.7546,0.1476479839931714,1.457079480974933,-0.36061740398705666,-36.061740398705666,-36.061740398705666,-35.970060693487405,-35.87838098826915,-35.78670128305089,-35.69502157783263,4,1.0
2006-06-19,89.6657,89.7736,88.5798,88.7546,8688595.4931916,-0.0072514426265815,0.011383888891421,0.1476479839931714,88.7546,89.0,30,0.0821917808219178,0.1476479839931714,0.03,call,1.485833253569183,0.5056596274506954,0.1061778121961891,-10.418574373275009,10.150125830705733,-0.0,-0.1264149068626738,-0.2528298137253477,-0.3792447205880215,-0.5056596274506954,89.3011,0.1491170929969725,1.7635124546598036,0.2776792010906206,27.76792010906206,27.76792010906206,27.69757021339298,27.627220317723904,27.55687042205482,27.486520526385746,0,0.0
2006-06-20,88.9904,89.6017,88.8336,89.3011,8858717.5894342,0.006157427333344,0.0268566270532566,0.1491170929969725,89.3011,89.0,30,0.0821917808219178,0.1491170929969725,0.03,call,1.7927783008648532,0.5627937959643814,0.1032017124163639,-10.60405014726057,10.086868044400749,-0.0,-0.1406984489910953,-0.2813968979821907,-0.422095346973286,-0.5627937959643814,89.9874,0.1506041773727197,2.188327487021027,0.39554918615617396,39.554918615617396,39.554918615617396,39.456950285584895,39.3589819555524,39.2610136255199,39.1630452954874,0,0.0
2006-06-21,89.1811,90.4369,89.1741,89.9874,11243823.392665,0.0076852356801875,0.0217330337344006,0.1506041773727197,89.9874,90.0,30,0.0821917808219178,0.1506041773727197,0.03,call,1.6548868716949627,0.5300732239111169,0.1023860680649715,-10.783958369716077,10.26289017608588,-0.0,-0.1325183059777792,-0.2650366119555584,-0.3975549179333376,-0.5300732239111169,89.5838,0.1493215985386958,1.4070023161371452,-0.24788455555781752,-24.788455555781752,-24.788455555781752,-24.736296350548898,-24.684137145316047,-24.631977940083193,-24.57981873485034,4,1.0
2006-06-22,89.8984,89.9624,89.2581,89.5838,6260534.9843027,-0.004485072354574,-0.0014134338640027,0.1493215985386958,89.5838,90.0,30,0.0821917808219178,0.1493215985386958,0.03,call,1.4361793620865768,0.4883238833280726,0.1039818880079043,-10.57248263280302,10.241596952967155,-0.0,-0.1220809708320181,-0.2441619416640363,-0.3662429124960544,-0.4883238833280726,89.3939,0.1457824418151609,1.2809663205740591,-0.1552130415125177,-15.521304151251769,-15.521304151251769,-15.499341784599089,-15.477379417946409,-15.45541705129373,-15.433454684641053,4,1.0
